TOA5,TMIX,CR1000,53683,CR1000.Std.31,CPU:TMIX.CR1,25326,hora,,,,,,,,,,
TIMESTAMP,RECORD,Temp_Avg,Temp_Max,Temp_Min,RH_Avg,RH_Max,RH_Min,WSpeed_Avg,WDir_Avg,WDir_SD,WSpeed_Max,WSpeed_Min,Rain_Tot,Press_Avg,Rad_Avg,Rad_Max,Rad_Min
TS,RN,pC,pC,pC,%,%,%,m/s,Deg,Deg,m/s,m/s,mm,hPa,W/m^2,W/m^2,W/m^2
,,Avg,Max,Min,Avg,Max,Min,WVc,WVc,WVc,Max,Min,Tot,Avg,Avg,Max,Min
08/11/2019 05:00,6817,17.5,18.23,16.86,75.41,77.77,72.07,2.138,331.1,16.22,3.23,1.29,0,876.8871,0,0,0
08/11/2019 06:00,6818,17.13,17.77,16.43,75.47,79.31,71.64,2.815,340.2,8.99,4.05,1.65,0,877.2394,0,0,0
08/11/2019 07:00,6819,16.81,17.67,16.39,78.16,79.88,74.3,2.784,321.4,11.96,3.65,1.02,0,877.7426,4.161,30.98,-1.641
08/11/2019 08:00,6820,18.33,19.47,17.15,72.05,75.97,68.57,1.566,343.6,41.94,3.83,0.15,0,878.3679,119.3,223,31.39
08/11/2019 09:00,6821,20.87,22.34,19.28,62.57,68.77,56.28,0.645,230.8,73.7,1.59,0.01,0,879.0987,334.6,449.9,215.2
08/11/2019 10:00,6822,22.51,23.93,21.57,56.01,58.62,50.99,1.174,191.8,62.94,2.69,0.01,0,879.2997,558.6,650.4,450.5
08/11/2019 11:00,6823,23.23,23.98,22.4,54.61,57.05,51.6,1.672,191.4,62.09,3.77,0.09,0,878.9867,728.7,797.8,650.6
08/11/2019 12:00,6824,24.45,25.39,23.55,49.79,55.62,45.88,1.483,274.7,56.99,4.18,0.01,0,878.1094,832,861,795.5
08/11/2019 13:00,6825,25.55,26.44,24.67,45.79,48.9,43.36,1.553,274.9,64.69,3.86,0.11,0,876.9688,865,879,847
08/11/2019 14:00,6826,26.74,27.96,25.77,44.61,46.89,41.72,1.683,225.1,76.91,4.16,0.04,0,875.9778,812,856,764.4
08/11/2019 15:00,6827,27.01,28.15,26.2,45.02,46.79,42.03,2.468,181.9,58.49,5.36,0.44,0,875.3021,692.1,770.1,600.4
08/11/2019 16:00,6828,27.74,28.72,26.53,43.77,46.76,41.35,1.523,194.4,64.43,4.82,0.08,0,875.0402,491.4,603.5,382.3
08/11/2019 17:00,6829,27.84,28.72,26.96,43.9,46.76,41.59,1.108,79.28,82.6,2.53,0.06,0,875.0099,259.5,381.9,95.9
22/11/2019 12:00,6830,24.59,25.72,23.64,62.63,65.15,58.36,1.34,151.9,57.84,3.38,0.04,0,877.2369,736,854,568.5
22/11/2019 13:00,6831,25.52,26.67,24.48,58.88,63.06,53.8,1.441,175.9,57.39,3.15,0.07,0,875.86,786.7,829,679.9
22/11/2019 14:00,6832,26.39,27.39,25.63,54.48,58.16,50.4,2.613,187.5,39.19,5.98,0.13,0,874.4874,748.5,853,242.9
22/11/2019 15:00,6833,26.52,27.25,25.91,53.06,55.81,49.75,3,188.5,30.59,6.09,0.38,0,873.9144,583,719.6,277.8
22/11/2019 16:00,6834,26.46,27.3,25.96,50.91,53.39,46.9,2.58,198.2,27.12,5.35,0.41,0,873.7662,296.3,509.1,184.8
22/11/2019 17:00,6835,26.37,27.21,25.64,52.75,56.16,49.62,1.79,225.7,43.92,4.36,0.06,0,873.8958,138.6,321.1,52.5
22/11/2019 18:00,6836,24.61,25.83,23.83,61.6,65.15,56.13,2.589,334.4,11.33,3.81,0.65,0,874.0212,42.65,73.21,4.307
22/11/2019 19:00,6837,23.3,24.22,22.37,68.3,71.83,63.48,2.3,341.7,4.582,3.33,1.62,0,874.0039,0,0,0
22/11/2019 20:00,6838,22.07,22.71,21.63,71.34,72.52,69.63,2.798,340.2,5.393,3.56,1.81,0,874.7113,0,0,0
22/11/2019 21:00,6839,21.43,21.84,21.02,73.7,75.32,71.26,1.643,340,30.19,3.64,0.05,0,875.4658,0,0,0
22/11/2019 22:00,6840,21.52,21.93,21.02,74.97,77.85,72.71,1.666,325.7,17.86,2.39,0.54,0,876.1127,0,0,0
22/11/2019 23:00,6841,21.14,21.64,20.69,77.69,79.24,75.16,1.664,347.6,20.9,3.05,0.56,0,876.4599,0,0,0
23/11/2019 00:00,6842,21.5,22.03,20.79,76.51,80,73.66,0.969,324,50.88,2.17,0,0,876.6909,0,0,0
23/11/2019 01:00,6843,20.9,21.36,20.36,79.41,81.7,77.27,1.509,2.625,24.08,3.12,0.16,0,876.1511,0,0,0
23/11/2019 02:00,6844,20.37,20.79,19.88,81.3,82.9,79.01,0.876,27.13,70.62,1.58,0.14,0,875.7705,0,0,0
23/11/2019 03:00,6845,19.65,20.12,19.12,83.3,85.4,79.73,1.651,337,30.68,2.83,0.19,0,875.7041,0,0,0
23/11/2019 04:00,6846,19.15,19.89,18.75,83.6,85.2,80.1,0.989,340.2,49.28,2.41,0.05,0,875.8802,0,0,0
23/11/2019 05:00,6847,18.93,19.37,18.56,85.8,87.7,83.1,0.832,349.3,33.51,1.56,0.06,0,875.9822,0,0,0
23/11/2019 06:00,6848,19.13,19.47,18.71,83.5,86.9,79.25,1.42,356.4,12.72,2.4,0.49,0,876.046,0,0,0
23/11/2019 07:00,6849,18.65,19.27,17.85,81.1,86.3,77.07,2.1,338.5,7.195,2.78,1.33,0,876.3861,1.174,12.51,-1.026
23/11/2019 08:00,6850,18.31,18.94,17.75,84.6,86.6,82.1,1.475,348.9,44.79,3.35,0.04,0,876.9895,58.76,99.9,12.51
23/11/2019 09:00,6851,20.07,21.74,18.42,78.49,85.4,72.02,0.293,331.8,94.6,1.09,0.01,0,877.7629,215.8,398.2,91.5
23/11/2019 10:00,6852,22.46,23.41,21.26,68.03,72.57,65.17,0.796,145.6,50.56,1.79,0.07,0,878.2457,371.9,541.7,273.2
23/11/2019 11:00,6853,22.81,23.69,22.07,68.43,70.25,66.07,1.365,169,44.19,3.63,0,0,878.1815,398.5,504.5,295.5
23/11/2019 12:00,6854,24.11,25.41,22.93,64.42,67.9,60.41,1.788,180.7,49.96,3.63,0.11,0,877.6413,732.1,814,431.3
23/11/2019 13:00,6855,25.14,26.2,24.15,60.27,64.63,55.67,1.907,162.3,60.27,4.41,0.04,0,876.6238,736.1,849,264.9
23/11/2019 14:00,6856,26.29,27.1,25.48,54.19,57.55,51.97,1.571,209.4,69.92,4.14,0.12,0,875.4882,684.4,842,270
23/11/2019 15:00,6857,27.12,28.63,26.24,51.26,54.21,47.85,1.687,161.3,56.82,4.36,0.03,0,874.5306,628.8,715.9,326.6
23/11/2019 16:00,6858,27.26,27.91,26.48,49.62,52.24,47.3,1.961,187.8,35.87,4.22,0.22,0,873.9204,434.5,543.7,321.5
23/11/2019 17:00,6859,27.33,27.67,26.96,48.71,50.47,47.51,1.551,201.8,41.1,4.05,0.09,0,873.9276,221.5,320.7,125.3
23/11/2019 18:00,6860,26.43,27.29,25.6,53.03,55.92,48.9,1.707,251.4,22,2.94,0.42,0,874.3007,51.53,124.7,8.41
23/11/2019 19:00,6861,24.68,25.79,22.98,61.37,70.05,56.5,1.927,297.9,19.39,3.21,1.02,0,874.7123,0,0,0
23/11/2019 20:00,6862,22.9,23.42,22.38,69.85,71.53,67.61,2.91,337.3,5.323,4.8,1.88,0,875.3207,0,0,0
23/11/2019 21:00,6863,22.37,22.87,21.77,72.05,74.29,69.39,1.874,359.6,22.65,3.45,0.12,0,876.1221,0,0,0
23/11/2019 22:00,6864,21.7,22.02,21.22,75.49,77.23,74.09,2.476,344.8,5.843,3.09,1.57,0,876.4918,0,0,0
23/11/2019 23:00,6865,20.89,21.84,20.21,77.65,79.24,74.89,2.086,337.8,12.05,3.43,0.58,0,876.6647,0,0,0
24/11/2019 00:00,6866,20.51,21.03,19.93,77.17,79.72,74.27,1.463,333.8,24.73,2.77,0.15,0,876.58,0,0,0
24/11/2019 01:00,6867,20.56,21.17,20.17,77.38,79.45,73.93,1.234,354.9,35.51,2.17,0.11,0,876.4175,0,0,0
24/11/2019 02:00,6868,20.28,21.03,19.59,77.24,79.72,74.89,1.597,336,14.7,2.61,0.26,0,876.267,0,0,0
24/11/2019 03:00,6869,20.25,20.69,19.69,77.55,80.1,75.36,1.562,328.9,17.62,2.76,0.42,0,876.1768,0,0,0
24/11/2019 04:00,6870,20.1,20.41,19.59,79.1,81.8,77.17,0.969,353,44.44,2.66,0.15,0,875.9686,0,0,0
24/11/2019 05:00,6871,19.61,19.98,19.12,80.3,83.7,73.53,1.328,0.754,29.35,2.75,0.03,0,875.7852,0,0,0
24/11/2019 06:00,6872,19.22,19.66,18.65,78.54,81.5,75.92,1.915,334.3,8.49,3.12,0.9,0,876.2086,0,0,0
24/11/2019 07:00,6873,19.13,19.37,18.75,79.67,81.3,78.23,0.829,38.85,46.29,1.83,0.02,0,876.7788,0.435,5.129,-0.821
24/11/2019 08:00,6874,19.54,20.12,18.94,77.92,80.3,72.74,0.828,249,59.39,2.26,0.01,0,877.3213,36.55,81.2,5.129
24/11/2019 09:00,6875,20.67,21.45,19.83,61.96,75.3,57.86,0.965,233,70.74,2.24,0.1,0,878.0201,144.1,294.6,81.6
24/11/2019 10:00,6876,22.07,22.9,21.03,59.3,62.56,52.97,1.018,258.1,84,3.13,0.07,0,878.4843,361.9,581.4,234.4
24/11/2019 11:00,6877,23.47,24.5,22.66,48.43,54.67,45.58,1.624,131.6,60.12,3.42,0.33,0,878.4914,656.3,766.2,553.3
24/11/2019 12:00,6878,24.05,24.78,23.4,50.72,54.05,45.81,1.585,174.9,60.29,4.56,0.03,0,877.9996,688.6,826,462.4
24/11/2019 13:00,6879,25.22,26.63,24.01,48,52.31,42.34,1.532,174.9,56.62,4.19,0.04,0,877.0526,785.8,801,764.2
24/11/2019 14:00,6880,25.78,26.86,24.91,45.56,47.85,42.88,1.311,340.3,86.3,3.62,0.04,0,875.8862,737.5,778.7,672.3
24/11/2019 15:00,6881,26.93,27.96,26.01,44.08,46.15,40.91,1.554,188,71.72,3.77,0.09,0,874.9205,573.4,678.2,483.4
24/11/2019 16:00,6882,26.91,27.77,26.15,45.85,47.85,43.97,1.373,156.9,59.91,4.19,0.04,0,874.3936,355.5,545.6,202
24/11/2019 17:00,6883,26.16,27.77,25.55,49.77,51.73,44.95,2.018,181.7,20.4,4.84,0.13,0,874.3314,194.8,293.8,78.34
24/11/2019 18:00,6884,25.31,25.79,24.64,53.53,56.47,51.29,1.787,226.4,30.85,3.93,0.55,0,874.5344,31.94,77.93,2.666
24/11/2019 19:00,6885,23.82,25.02,22.51,60.81,67.98,53.51,1.841,315.2,32.74,3.34,0.87,0,874.8508,0,0,0
24/11/2019 20:00,6886,22.21,22.85,21.58,69.54,72.15,66.83,1.969,0.806,22.6,3,0.69,0,875.1298,0,0,0
24/11/2019 21:00,6887,21.76,22.01,21.5,69.42,70.96,68.01,2.43,342.4,10.12,4.07,0.16,0,875.5893,0,0,0
24/11/2019 22:00,6888,21.12,21.84,20.07,70.93,75.53,67.39,1.046,335.1,25.15,2.1,0.12,0,875.9133,0,0,0
24/11/2019 23:00,6889,19.92,20.26,19.55,75.6,76.93,74.27,2.025,352,15.47,3.98,0.41,0,875.8246,0,0,0
25/11/2019 00:00,6890,19.6,20.12,19.04,76.05,78.1,74,1.275,333.7,12.77,2.53,0.36,0,875.6786,0,0,0
25/11/2019 01:00,6891,19.3,19.71,18.9,76.44,77.93,75,1.56,347.6,9.43,2.11,0.77,0,875.3635,0,0,0
25/11/2019 02:00,6892,18.66,19.47,18.13,77.51,78.95,74.8,1.803,339.5,6.67,2.59,1.02,0,875.0658,0,0,0
25/11/2019 03:00,6893,18.05,18.61,17.7,78.48,79.9,75.82,1.478,342.3,15.04,3.07,0.13,0,874.7796,0,0,0
25/11/2019 04:00,6894,17.59,18.15,16.91,80.4,82.9,78.11,1.13,345.9,14.43,2.16,0.32,0,874.3784,0,0,0
25/11/2019 05:00,6895,17.46,17.96,17.05,80.2,81.4,78.73,2.375,342.9,6.29,3.5,1.43,0,874.1278,0,0,0
25/11/2019 06:00,6896,17.11,17.77,16.58,81.6,84.1,78.86,2.042,340.6,8.71,2.97,1.41,0,874.2682,0,0,0
25/11/2019 07:00,6897,16.78,17.34,16.43,81.2,83.1,79.61,2.289,346.9,5.034,3.05,1.67,0,874.7765,0.656,10.46,-1.231
25/11/2019 08:00,6898,16.92,17.86,16.43,81.9,83.5,78.73,1.662,345.3,11.31,2.93,0.27,0,875.3715,73.96,158.4,10.46
25/11/2019 09:00,6899,19.92,22.5,17.82,68.66,78.73,56.77,0.601,329.7,59.16,1.43,0.02,0,875.9655,260.9,368.4,159
25/11/2019 10:00,6900,21.77,22.69,21.09,62.24,65.23,56.26,1.438,168.1,30.67,3.16,0.26,0,876.3295,468.9,561.7,368.8
25/11/2019 11:00,6901,22.74,24.26,21.55,59.27,64.84,55.96,1.438,153.3,49.98,3.96,0.03,0,876.0782,636.9,700.5,562.1
25/11/2019 12:00,6902,23.72,24.64,22.74,59.3,62.19,56.19,1.838,205.7,48.93,3.84,0.15,0,875.3405,749.6,804,387.6
25/11/2019 13:00,6903,24.73,26.2,23.63,55.96,60.21,52.54,1.718,200,72.06,3.93,0.04,0,873.9727,797.7,825,765.2
25/11/2019 14:00,6904,26.16,27.25,25.1,51.35,54.42,47.58,1.547,198.8,65.98,4.39,0.06,0,872.6423,756.1,786.1,722.7
25/11/2019 15:00,6905,26.83,27.91,25.86,49.38,51.86,46.45,1.7,191.9,54.58,4.14,0.14,0,871.6863,645,721.7,565.2
25/11/2019 16:00,6906,27.09,28.29,26.34,47.72,50.26,44.68,1.677,206.4,62.69,5.02,0.07,0,871.1131,456.1,563.8,353.7
25/11/2019 17:00,6907,27.27,28.44,26.63,47.35,48.77,44.58,1.547,222,42.15,3.43,0.01,0,870.9651,243.7,352.9,141.3
25/11/2019 18:00,6908,26.56,27.58,25.64,50.04,53.95,46.08,1.373,195.9,35.58,2.81,0.09,0,871.1608,56.13,140.5,2.461
25/11/2019 19:00,6909,24.58,25.79,22.75,60.18,68.9,53.81,1.436,285,47.5,3.68,0.54,0,871.4924,0,0,0
25/11/2019 20:00,6910,22.28,22.84,21.91,69.06,69.75,67.74,3.084,342.8,8.07,4.45,1.61,0,872.1001,0,0,0
25/11/2019 21:00,6911,21.79,22.2,21.34,70.84,72.46,69.15,1.986,348.7,19.4,3.52,0.07,0,872.8743,0,0,0
25/11/2019 22:00,6912,21.09,21.6,20.41,73.96,76.72,72.06,2.353,346.2,5.189,2.92,1.84,0,873.3439,0,0,0
25/11/2019 23:00,6913,20.33,20.88,19.98,77.28,78.67,75.23,2.067,344.4,12.23,3.42,0.25,0,873.4805,0,0,0
26/11/2019 00:00,6914,20.52,20.93,20.17,76.28,77.68,74.61,1.131,318.7,19.98,1.98,0.24,0,873.5406,0,0,0
26/11/2019 01:00,6915,20.41,20.79,19.79,76.91,79.75,75.09,1.59,331.7,20.02,2.65,0.49,0,873.3317,0,0,0
26/11/2019 02:00,6916,20.42,20.88,19.88,76.03,78.8,73.73,1.543,339.5,15.56,2.54,0.37,0,873.1234,0,0,0
26/11/2019 03:00,6917,20.2,20.69,19.79,78.62,81.2,76.18,1.157,345.2,20.2,2.2,0.3,0,872.8698,0,0,0
26/11/2019 04:00,6918,20.2,20.6,19.88,79.39,81.4,77,1.254,340.7,15.63,2.04,0.66,0,872.7388,0,0,0
26/11/2019 05:00,6919,19.78,20.21,19.36,82.4,84.3,80.2,1.027,339.2,17.82,2.34,0.1,0,872.7601,0,0,0
26/11/2019 06:00,6920,19.59,20.04,19.22,79.63,85,64.75,1.013,18.84,20.73,2.23,0.16,0,873.0511,0,0,0
26/11/2019 07:00,6921,19,19.8,18.47,81.5,86.7,71.97,1.484,335.7,12.47,2.29,0.49,0,873.7463,0.633,7.795,-0.821
26/11/2019 08:00,6922,19.11,19.71,18.61,84.5,85.6,83.1,1.224,337.2,52.14,2.59,0.08,0,874.4831,37.52,47.59,8
26/11/2019 09:00,6923,20.06,20.5,19.51,80.8,83.2,78.29,0.724,223.7,39.54,1.57,0.03,0,875.3041,111.6,285.8,46.57
26/11/2019 10:00,6924,20.94,21.44,20.21,76.35,79.21,73.62,1.03,220.8,56.19,2.66,0,0,876.0624,179.1,360.8,109.1
26/11/2019 11:00,6925,22.02,22.65,21.25,69.9,75.42,66.99,0.985,45.76,71.43,1.88,0.02,0,876.1312,419.6,862,242.2
26/11/2019 12:00,6926,23.89,24.93,22.5,61.83,66.82,58.13,1.457,101.1,58.65,3.73,0.01,0,875.4714,748.3,839,283.2
26/11/2019 13:00,6927,25.01,26.82,24.15,56.94,61.02,51.42,1.83,129.1,37.92,3.73,0.06,0,874.3966,785.6,821,644.9
26/11/2019 14:00,6928,26.6,27.67,25.63,50.93,54.21,47.03,1.641,191.8,65.8,3.77,0.04,0,873.2087,749.3,807,230.7
26/11/2019 15:00,6929,26.84,27.53,25.91,49.27,52.2,47.3,2.164,187.4,46.76,4.97,0.08,0,872.4366,603.7,758.6,158.3
26/11/2019 16:00,6930,27.19,27.77,26.67,48.45,50.26,46.49,2.144,194.2,31.71,4.6,0.21,0,871.9724,467.6,554.4,374.8
26/11/2019 17:00,6931,27.6,28.77,26.82,46.63,48.66,43.73,1.785,181.4,31.11,3.77,0.26,0,872.0477,266.2,374.2,161
26/11/2019 18:00,6932,26.74,27.96,25.64,48.59,52.89,44.72,1.77,240.4,22.12,2.86,0.68,0,872.3831,62.09,160.3,2.666
26/11/2019 19:00,6933,24.74,25.88,22.46,57.52,66.62,52.52,1.716,277.2,39.43,4.51,0.72,0,872.931,0,0,0
26/11/2019 20:00,6934,22.14,22.66,21.29,68.48,71.98,66.35,2.618,339.7,17.23,4.51,0.69,0,873.6392,0,0,0
26/11/2019 21:00,6935,21.15,22.11,20.74,72.93,74.68,69.36,2.477,352.4,9.8,4.42,0.63,0,874.452,0,0,0
26/11/2019 22:00,6936,20.63,21.12,20.17,73.84,75.77,71.96,1.829,356.1,11.5,2.96,0.73,0,875.1406,0,0,0
26/11/2019 23:00,6937,20.54,20.93,20.07,70.76,73.29,67.87,1.258,333.8,22.13,2.64,0.3,0,875.4987,0,0,0
27/11/2019 00:00,6938,20.03,20.52,19.23,72.59,75.68,67.23,1.207,329,20.72,2.07,0.41,0,875.6188,0,0,0
27/11/2019 01:00,6939,19.25,19.66,18.7,76.28,78.85,74.28,1.885,351.3,8.69,2.6,0.73,0,875.5815,0,0,0
27/11/2019 02:00,6940,18.76,19.28,18.18,78.52,80.9,75.31,2.11,354.5,16.32,3.9,0.35,0,875.429,0,0,0
27/11/2019 03:00,6941,18.28,18.61,17.66,80.3,82.4,79.29,2.203,336,11.2,3.69,0.74,0,874.7794,0,0,0
27/11/2019 04:00,6942,17.86,18.43,16.81,80.1,83.9,76.13,1.461,337,48.62,2.53,0.09,0,874.8458,0,0,0
27/11/2019 05:00,6943,17.42,17.86,16.96,80.2,83.7,76.95,1.159,344,18.87,2.93,0.16,0,875.2542,0,0,0
27/11/2019 06:00,6944,17.23,17.67,16.58,80.2,82.7,78.18,2.301,350.6,6.879,2.95,1.3,0,875.6022,0,0,0
27/11/2019 07:00,6945,16.79,17.24,16.43,82.6,83.5,81,2.781,343.7,5.298,3.49,1.94,0,876.3207,0.609,10.05,-1.231
27/11/2019 08:00,6946,17.12,18.58,16.43,81.5,84,76,2.069,342.3,10.44,2.71,0.64,0,876.9573,79.07,172.1,10.05
27/11/2019 09:00,6947,20.43,21.5,18.48,71.02,76.07,68.08,0.8,202,81,2.29,0.01,0,877.7253,269.7,361.3,173
27/11/2019 10:00,6948,22.05,23.55,20.92,65.04,69.84,59.84,1.167,169,35.68,2.26,0.12,0,878.3115,469.2,560.1,353.7
27/11/2019 11:00,6949,23.52,24.88,22.26,59.06,63.48,54.32,1.21,204.8,51.52,2.83,0.03,0,878.0525,639.8,707.9,560.5
27/11/2019 12:00,6950,24.98,26.15,24.26,55.91,58.47,53.12,1.663,179.7,46.74,3.5,0.07,0,877.4503,750,777.5,711.2
27/11/2019 13:00,6951,26.19,27.58,25.29,50.07,56.08,44.78,1.735,149.7,55.21,4.03,0.17,0,876.406,792.3,813,775.5
27/11/2019 14:00,6952,27.05,28.01,26.39,47.32,49.99,44.27,2.356,189.7,44.86,4.7,0.15,0,875.3175,767.1,802,723.5
27/11/2019 15:00,6953,27.61,28.53,26.63,44.48,47.34,41.93,2.278,172.1,38.76,6.24,0.13,0,874.6057,651.1,724.3,574.7
27/11/2019 16:00,6954,28.83,29.53,28.25,39.15,43.42,35.22,2.041,204.9,47.87,4.82,0.23,0,873.907,489.1,573.2,386.9
27/11/2019 17:00,6955,28.79,29.53,28.1,35.66,38.11,33.18,2.218,248.5,32.24,3.79,0.84,0,873.7457,277.5,386.3,164.9
27/11/2019 18:00,6956,27.72,28.48,26.64,38.94,42.31,36.69,1.842,250.6,15.39,3.53,0.7,0,873.9849,65.1,164.4,1.641
27/11/2019 19:00,6957,24.37,26.83,22.56,53,59.68,42.07,2.816,321.5,21.08,4.94,1.02,0,874.3532,0,0,0
27/11/2019 20:00,6958,22.08,22.75,21.25,61.4,64.53,59.24,2.479,353.2,8.74,3.78,1.14,0,874.992,0,0,0
27/11/2019 21:00,6959,21.02,22.12,20.21,63.78,66.13,60.55,2.408,343.1,9.77,3.66,1.3,0,875.799,0,0,0
27/11/2019 22:00,6960,20.27,21.07,19.6,62.65,64.87,60.68,2.763,349,8.19,3.73,1.72,0,876.6127,0,0,0
27/11/2019 23:00,6961,20.14,20.66,19.12,60.99,65.76,58,1.768,331.1,24.13,3.51,0.49,0,877.2827,0,0,0
28/11/2019 00:00,6962,19.81,20.52,19.04,60.21,65.94,56.06,3.32,339,5.745,4.51,1.78,0,877.6665,0,0,0
28/11/2019 01:00,6963,20.01,20.66,18.85,59.23,64.07,56.16,1.699,345.8,28.49,3.33,0.16,0,877.9435,0,0,0
28/11/2019 02:00,6964,19.29,20.71,17.94,62.01,70.1,56.03,1.525,336.8,44.72,3.64,0.05,0,878.281,0,0,0
28/11/2019 03:00,6965,18.68,19.2,18,61.31,66.7,58.46,2.189,354.8,12.25,3.68,0.72,0,878.4651,0,0,0
28/11/2019 04:00,6966,17.64,18.67,16.39,62.89,68.78,58.46,2.869,353.1,7.297,3.68,1.97,0,878.6191,0,0,0
28/11/2019 05:00,6967,16.41,17.01,16,66.61,69.53,61.9,3.166,348.7,8,4.54,1.33,0,878.7228,0,0,0
28/11/2019 06:00,6968,16.27,16.81,15.43,63.17,66.56,60.4,2.839,350.6,11.46,4.1,0.53,0,878.9751,0,0,0
28/11/2019 07:00,6969,16.01,16.86,15.19,61.35,65,57.3,1.742,352.3,15.49,3.56,0.17,0,879.6069,0.042,9.44,-1.847
28/11/2019 08:00,6970,16.37,17.96,15.34,57.61,62.14,51.13,1.946,347.5,17.63,3.58,0.31,0,880.2148,90.7,192.3,9.64
28/11/2019 09:00,6971,20.08,21.66,17.63,48.55,54.4,43.19,0.691,132.5,60.25,1.95,0.05,0,881.0148,301.7,415.8,157
28/11/2019 10:00,6972,22.48,23.83,20.98,44.58,50.23,36.76,0.917,154.3,31.16,2.01,0,0,881.4227,516.3,611.9,416.6
28/11/2019 11:00,6973,23.92,24.74,23.07,35.93,40.81,32.88,1.696,196.3,29.5,3.81,0.2,0,880.9797,688.4,757.5,612.4
28/11/2019 12:00,6974,25.21,26.16,23.93,33.22,35.36,31.42,2.246,210.8,42.12,4.64,0.43,0,879.8629,802,836,755.7
28/11/2019 13:00,6975,26.66,27.72,25.63,30.74,34.1,27.91,2.056,172.5,41.49,4.63,0.05,0,878.5731,837,846,826
28/11/2019 14:00,6976,28.15,29.39,27.34,25.96,28.99,23.21,1.764,210,47.33,3.71,0.14,0,877.4169,795.3,829,754.1
28/11/2019 15:00,6977,28.85,29.67,28.1,24.56,26.82,23.07,2.057,220.6,58.78,4.12,0.31,0,876.6392,684.3,754.1,604
28/11/2019 16:00,6978,29.37,30.06,28.48,24.58,26.34,23.07,2.008,201.5,52.88,4.3,0.24,0,876.2042,505,604,395.5
28/11/2019 17:00,6979,29.68,30.53,28.67,24.98,26.54,23.65,1.578,217,38.42,3.71,0.23,0,876.2728,281.9,394.9,167.5
28/11/2019 18:00,6980,28.36,30.15,25.83,28.58,37.03,24.37,1.785,282.8,33.53,3.05,0.7,0,876.4248,70.02,166.7,3.076
28/11/2019 19:00,6981,24.01,25.88,22.04,42.17,48.14,36.76,2.557,333.1,15.28,4.74,1.1,0,876.6259,0,0,0
28/11/2019 20:00,6982,22.31,22.88,21.87,46.62,49.4,44.44,1.98,344.8,15.23,3.25,0.33,0,877.1254,0,0,0
28/11/2019 21:00,6983,22.45,23.08,21.45,47.1,51.08,45.12,1.376,338.2,67.29,3.21,0.06,0,877.9073,0,0,0
28/11/2019 22:00,6984,22.14,22.79,21.31,48.07,51.46,46.04,1.989,350,14.64,3.13,0.86,0,878.7991,0,0,0
28/11/2019 23:00,6985,22.64,23.46,21.6,47.74,52.21,45.29,2.372,8.79,9.78,3.33,1.29,0,879.1873,0,0,0
29/11/2019 00:00,6986,20.95,21.74,20.26,55.54,58.16,52.07,3.001,346.6,13.99,3.98,0.87,0,879.1318,0,0,0
29/11/2019 01:00,6987,20.11,21.17,19.42,59.84,62.5,55.34,1.11,323.2,37.41,2.72,0.07,0,879.2237,0,0,0
29/11/2019 02:00,6988,19.66,20.8,18.56,62.43,68.02,58.34,1.889,351.1,13.66,3.14,0.58,0,879.4735,0,0,0
29/11/2019 03:00,6989,18.9,19.71,18.37,65.99,68.05,63.04,2.321,349.2,10.35,3.62,1.06,0,879.4708,0,0,0
29/11/2019 04:00,6990,19,19.66,17.66,66.25,71.39,63.73,1.861,349.8,15.97,3.11,0.11,0,879.3088,0,0,0
29/11/2019 05:00,6991,18.86,19.85,18.09,69.02,72.92,64.2,1.213,9.08,33.61,3.08,0.07,0,879.2147,0,0,0
29/11/2019 06:00,6992,18.52,19.19,17.77,69.99,73.21,67.14,1.491,5.983,12.27,2.72,0.38,0,879.2719,0,0,0
29/11/2019 07:00,6993,17.84,18.34,17.48,72.83,73.92,71.1,2.731,347.5,9.14,4.46,1.05,0,879.5497,0.354,8.41,-1.436
29/11/2019 08:00,6994,18.63,20.57,17.58,70.26,73.38,64.48,1.027,24.58,29.81,2.73,0.15,0,879.687,84.8,182.4,8.41
29/11/2019 09:00,6995,21.99,23.25,20.52,58.86,64.69,52.1,0.744,137.2,44.84,1.82,0.07,0,879.9358,289.1,405.5,149.6
29/11/2019 10:00,6996,23.21,23.98,22.33,54.72,56.85,52.59,1.796,147.6,22.07,3.71,0.43,0,880.1036,484.1,550.8,393.1
29/11/2019 11:00,6997,23.94,25.26,22.97,51.46,54.66,46.7,1.792,220.3,58.19,3.4,0.11,0,880.0787,640,736.6,462.4
29/11/2019 12:00,6998,26.01,27.2,24.83,43.79,47.69,40.46,1.547,228.1,89.4,3.49,0.03,0,879.3378,760.2,844,613.5
29/11/2019 13:00,6999,27.58,28.96,26.63,39.9,41.86,37.23,1.617,101.8,61.51,3.94,0.1,0,878.2646,820,844,720.9
29/11/2019 14:00,7000,28.59,29.34,27.81,37.93,40.84,35.66,2.093,181.2,49.73,5.06,0.08,0,877.0123,739.2,809,581.4
29/11/2019 15:00,7001,28.84,30.01,28.1,37.67,39.58,35.73,1.913,171.4,56.9,4.85,0.11,0,876.2245,544.2,682.7,420.3
29/11/2019 16:00,7002,29.19,30.96,28.1,36.59,38.96,33.49,1.668,192.4,43.58,4.19,0.06,0,875.7446,444.7,586,199.7
29/11/2019 17:00,7003,29.22,30.72,28.25,36.72,39.88,34.44,1.389,199,40.65,4.19,0.09,0,875.7455,215.2,352.3,74.84
