TOA5,TMIX-CR1000,CR1000,53683,CR1000.Std.31,CPU:TMIX.CR1,28658,Hora,,,,,,,,,,
02/06/2022 02:00,3650,19.51,20.04,19.04,77.57,80.3,75,0.451,62.41,15.2,1.7,0,0,873.8933,0,0,0
02/06/2022 03:00,3651,19.22,20.04,18.43,79.46,84.2,75.31,1.398,180,19.94,2.975,0,0,873.7057,0,0,0
02/06/2022 04:00,3652,18.34,18.72,17.67,84,90.4,80.7,0.777,170,62.14,2.9,0,0,873.5377,0,0,0
02/06/2022 05:00,3653,17.8,18.05,17.39,86.7,90.6,83.3,0.14,335.6,9.5,1.175,0,0,873.5146,0,0,0
02/06/2022 06:00,3654,17.82,18.15,17.2,86.7,88.9,83.2,0.636,185.2,33.46,2.675,0,0,873.5539,0,0,0
02/06/2022 07:00,3655,17.52,17.82,17.15,85.7,87.9,84.7,1.373,259.1,18.57,2.45,0,0,874.0919,43.67,83.1,3.489
02/06/2022 08:00,3656,18.6,19.28,17.53,82.1,85.5,79.48,0.706,96.6,39.07,2.3,0,0,874.7204,215,336.1,83.7
02/06/2022 09:00,3657,20.19,21.93,18.9,76.25,81.4,68.28,1.102,88.5,34.58,2.975,0,0,875.1186,448.5,565.8,222
02/06/2022 10:00,3658,21.64,22.38,20.59,69.84,73.62,67.31,1.795,155.6,34.03,3.95,0,0,874.9741,677.6,790.5,558.4
02/06/2022 11:00,3659,22.85,24.27,21.85,63.31,68.8,57.84,2.201,190.2,39.88,5.15,0,0,874.5086,791.3,954,175.6
02/06/2022 12:00,3660,24.28,25.45,23.36,56.76,60.65,52.11,2.42,178.4,41.59,5.675,0,0,873.9245,959,1002,312.6
02/06/2022 13:00,3661,25.95,27.22,24.69,48.5,52.89,41.87,2.233,150.7,48.16,4.325,0,0,873.0751,991,1003,967
02/06/2022 14:00,3662,27.46,28.93,26.45,38.94,43.5,33.39,2.409,169,44.33,5.375,0,0,871.9915,965,1003,901
02/06/2022 15:00,3663,28.66,29.64,27.6,35.08,37.92,32.4,2.819,185.3,42.16,5.9,0,0,871.0084,851,926,768.5
02/06/2022 16:00,3664,29.6,30.73,28.73,31.77,33.66,29.61,2.13,198,33.55,5.15,0,0,870.0746,709.4,780.4,631.5
02/06/2022 17:00,3665,29.72,30.53,29.25,30.27,31.79,28.48,2.34,145.5,42.99,4.55,0,0,869.3024,444,633.2,307.6
02/06/2022 18:00,3666,29.79,30.36,29.41,30.48,31.79,29.27,2.388,139.1,23.72,5.225,0,0,869.0277,204.5,305.9,105
02/06/2022 19:00,3667,29.42,29.84,29.07,31.66,32.88,30.02,2.171,118.3,16.89,3.95,0,0,869.3929,69.71,140.7,4.511
02/06/2022 20:00,3668,25.04,29.26,24.02,51.61,56.36,32.54,3.398,28.15,31.05,9.2,0.425,0,870.5049,0,0,0
02/06/2022 21:00,3669,24.5,25.05,24.15,56.16,57.98,54.54,1.315,27.4,39.61,4.025,0,0,871.3579,0,0,0
02/06/2022 22:00,3670,24.55,24.77,24.25,51.76,56.32,50.09,1.417,185.7,50.13,3.275,0,0,872.3281,0,0,0
02/06/2022 23:00,3671,24.16,24.49,23.77,57.03,60.03,54.27,1.456,264.7,49.48,3.35,0,0,873.3945,0,0,0
03/06/2022 00:00,3672,22.7,24.44,20.64,64.54,80,54.31,3.305,252.9,66.92,5.75,1.325,0,874.2833,0,0,0
03/06/2022 01:00,3673,20.65,20.88,20.41,79.46,82.6,76.39,2.3,325.8,16.14,4.4,0.35,0,874.2316,0,0,0
03/06/2022 02:00,3674,21,21.37,20.56,77.47,79.15,75.78,1.069,338.3,19.3,2.225,0,0,874.0424,0,0,0
03/06/2022 03:00,3675,21.34,21.75,20.98,78.64,80.5,76.39,0.947,327.7,16.7,2.15,0,0,873.7138,0,0,0
03/06/2022 04:00,3676,21.41,21.7,21.13,78.14,78.98,77.01,0.286,95.4,28.35,1.4,0,0,873.6222,0,0,0
03/06/2022 05:00,3677,21.04,21.33,20.71,75.51,79.87,72.31,0.545,164.6,18.6,2,0,0,873.6341,0,0,0
03/06/2022 06:00,3678,20.79,20.99,20.47,74.08,78.17,71.63,0.114,172.1,4.282,1.475,0,0,873.8705,0,0,0
03/06/2022 07:00,3679,21.03,21.76,20.23,73.33,80.6,69.99,0.065,108.6,5.904,1.175,0,0,874.3972,47.6,147.7,1.026
03/06/2022 08:00,3680,21.75,22.79,21.22,70.28,71.89,67.56,0.739,108.3,19.73,2,0,0,874.8635,214.5,405.1,125.5
03/06/2022 09:00,3681,22.39,23.04,21.83,68.1,70.92,63.73,1.563,159.4,41.51,3.275,0,0,874.9924,473.1,609.2,380.7
03/06/2022 10:00,3682,23.84,25.17,22.42,58.41,66.32,53.74,1.809,162.2,45.31,3.575,0,0,874.8745,720.1,863,409.3
03/06/2022 11:00,3683,25.02,26.07,23.98,52.42,54.39,49.8,1.795,162.6,66.31,4.85,0,0,874.5405,642.2,978,266.2
03/06/2022 12:00,3684,25.78,27.31,24.69,49.65,52.62,45.06,1.948,174.7,63.72,4.325,0,0,873.9775,853,1041,274
03/06/2022 13:00,3685,27.45,28.93,26.12,43.62,47.55,39.21,1.904,117.4,66.58,4.7,0,0,873.0943,1008,1054,958
03/06/2022 14:00,3686,28.44,29.31,27.45,39.62,41.42,36.96,2.549,185.4,61.82,5.375,0,0,872.1452,851,1020,284
03/06/2022 15:00,3687,29.45,30.74,28.11,36.39,38.83,33.08,2.239,205.8,52.58,6.275,0,0,871.3098,768.8,993,276
03/06/2022 16:00,3688,29.98,30.82,29.1,33.95,36.31,31.92,2.464,179.2,44.05,5.375,0,0,870.3588,612.1,809,202.2
03/06/2022 17:00,3689,30.33,31.02,29.73,32.39,33.32,31.28,2.195,180.1,49.65,5.675,0,0,869.5376,491,609,237
03/06/2022 18:00,3690,30.43,31.03,29.73,31.91,33.25,30.5,2.2,137.3,29.73,5.225,0,0,869.286,272.3,391.2,149.3
03/06/2022 19:00,3691,29.86,30.31,29.36,34.97,36.18,33.22,2.598,191,21.52,5.3,0.425,0,869.5453,72.73,148,9.43
03/06/2022 20:00,3692,29.22,29.6,28.5,37.59,40.16,35.94,2.658,210,19.4,5,0,0,870.3614,0,0,0
03/06/2022 21:00,3693,28.23,28.88,27.74,41.92,43.87,40.16,2.55,226.3,18.24,4.625,0,0,871.1838,0,0,0
03/06/2022 22:00,3694,27.11,27.88,26.42,46.68,49.36,43.74,1.086,285.4,48.66,2.9,0,0,872.0443,0,0,0
03/06/2022 23:00,3695,26.44,27.04,25.19,49.29,54.13,47.52,1.293,232.4,37.16,3.95,0,0,872.4847,0,0,0
04/06/2022 00:00,3696,25,25.67,24.25,54.73,57.64,52.33,1.762,151.4,32.39,3.95,0,0,872.7478,0,0,0
04/06/2022 01:00,3697,23.81,24.49,23.35,58.74,60.14,56.49,1.664,123.5,41.88,5,0,0,873.1223,0,0,0
04/06/2022 02:00,3698,23.8,24.03,23.5,56.35,59.39,54.15,1.508,92.3,28.25,4.325,0,0,873.3867,0,0,0
04/06/2022 03:00,3699,22.88,23.84,22.17,61.07,64.53,55.34,0.975,340.2,37.57,2.9,0,0,873.4396,0,0,0
04/06/2022 04:00,3700,22.42,22.84,21.6,62.81,65.93,60.68,1.395,359.1,26.87,2.9,0,0,873.2141,0,0,0
04/06/2022 05:00,3701,21.48,22.03,20.75,59.72,65.86,52.86,1.132,310.1,33.74,2.075,0,0,873.1591,0,0,0
04/06/2022 06:00,3702,20.38,20.95,19.95,63.78,65.57,59.67,1.494,319.1,16.66,2.225,0.65,0,873.4143,0,0,0
04/06/2022 07:00,3703,20.46,21.28,19.75,61.15,65.63,56.95,1.053,338.8,14.11,1.925,0,0,873.9245,49.47,125.6,2.462
04/06/2022 08:00,3704,22.64,23.65,21.14,52.19,58.65,46.25,0.873,60.92,53.55,2.225,0,0,874.4321,231.1,339.7,126
04/06/2022 09:00,3705,23.4,24.32,22.63,56.23,61.02,51.93,1.188,164.8,30.54,3.2,0,0,874.7084,451.7,555.8,340.5
04/06/2022 10:00,3706,24.69,25.69,23.79,52.52,56.5,46.39,1.584,176.9,37.88,4.1,0,0,874.6766,664.5,769.4,555
04/06/2022 11:00,3707,25.76,27.03,25.17,49.28,51.29,46.53,2.386,130.6,54,5.15,0,0,874.3988,818,907,561.1
04/06/2022 12:00,3708,27.16,28.26,25.74,44.51,49.52,40.61,2.043,95.4,45.5,4.925,0,0,873.7205,942,980,884
04/06/2022 13:00,3709,28.42,29.84,27.22,39.99,42.68,36.9,1.706,68.69,75.72,4.175,0,0,872.7712,978,992,961
04/06/2022 14:00,3710,29.65,30.92,28.69,36.24,38.97,32.71,1.896,111,58.48,5.075,0,0,871.7772,948,981,909
04/06/2022 15:00,3711,30.44,31.3,29.63,33.71,35.46,31.65,2.584,168.4,54.12,5.75,0,0,870.7853,833,915,398
04/06/2022 16:00,3712,31,31.58,30.53,32.76,34.17,31.85,2.65,139.4,38.16,5.225,0,0,869.8892,572.7,789.4,163.6
04/06/2022 17:00,3713,30.46,30.82,30.17,34.3,35.26,33.56,2.275,178.5,30.42,4.625,0,0,869.441,97.6,160.8,76.69
04/06/2022 18:00,3714,29.48,30.84,28.07,40.46,46.36,34.51,4.148,218.1,22.07,8.53,1.1,0,869.4335,56.88,89.8,45.52
04/06/2022 19:00,3715,27.96,28.31,27.64,46.62,47.31,45.88,3.271,235.9,17.7,5.375,1.475,0,869.7599,22.86,49.22,2.871
04/06/2022 20:00,3716,27.86,28.17,27.31,46.43,48.03,45.06,2.208,214.9,22.36,4.025,0,0,870.2579,0,0,0
04/06/2022 21:00,3717,27.19,27.55,26.7,48.82,50.38,47.82,0.987,239.8,52.4,2.75,0,0,870.7393,0,0,0
04/06/2022 22:00,3718,26.91,27.09,26.61,49.73,50.83,47.86,0.542,178.3,35.49,2,0,0,871.076,0,0,0
04/06/2022 23:00,3719,25.82,27.04,24.95,52.54,56.14,48.2,1.622,150.4,36.69,2.975,0,0,871.8885,0,0,0
05/06/2022 00:00,3720,24.98,25.24,24.72,56.52,57.75,55.81,0.968,45.37,58.48,2.75,0,0,872.7171,0,0,0
05/06/2022 01:00,3721,24.38,24.96,23.5,61.48,70.86,56.35,0.885,129.4,31.76,3.05,0,0.1,873.04,0,0,0
05/06/2022 02:00,3722,23.95,24.31,23.31,65.15,72.67,61.74,0.467,79.34,39.78,2,0,0,872.6846,0,0,0
05/06/2022 03:00,3723,23.04,23.46,22.5,69.29,73.15,67.26,1.267,321.4,11.18,1.85,0,0,872.4235,0,0,0
05/06/2022 04:00,3724,22.2,22.88,21.55,69.82,72.06,66.3,0.461,314.4,12.71,1.475,0,0,872.5294,0,0,0
05/06/2022 05:00,3725,22.24,22.65,21.65,68.5,72.23,66.1,0.891,287.4,17.02,1.925,0,0,872.9206,0,0,0
05/06/2022 06:00,3726,21.99,22.5,21.5,67.18,68.89,65.76,1.059,308.1,21.82,2,0,0,873.1613,0,0,0
05/06/2022 07:00,3727,22.04,22.65,21.36,67.31,69.85,65.25,1.008,225.8,47.44,2.225,0,0,873.4886,45.55,121.9,2.257
05/06/2022 08:00,3728,22.83,23.54,22.22,64.75,67.29,60.95,1.346,147,23.8,2.6,0,0,873.9407,221.4,305.7,122.3
05/06/2022 09:00,3729,23.77,24.75,23.01,61.17,62.89,58.11,1.032,185.7,43.91,2.6,0,0,874.0406,419.8,595.4,252.7
05/06/2022 10:00,3730,24.97,25.98,24.17,56.32,60.25,51.84,1.399,124.9,36.44,3.425,0,0,873.9346,579.3,784.6,330.2
05/06/2022 11:00,3731,26.46,27.84,25.36,50.21,53.44,46.15,1.642,149.6,48.84,4.175,0,0,873.8126,844,949,616.8
05/06/2022 12:00,3732,27.51,28.93,26.36,45.59,49.08,42.68,1.503,168.9,76.45,3.95,0,0,873.0884,819,1155,324
05/06/2022 13:00,3733,28.97,29.79,28.07,41.87,43.74,39.24,1.859,200.1,77.69,4.4,0,0,872.0277,985,1028,815
05/06/2022 14:00,3734,30.05,30.98,28.88,38.55,40.84,36.11,2.847,175.5,55.27,6.125,0,0,871.0214,953,982,908
05/06/2022 15:00,3735,30.65,31.25,29.77,36.82,39.07,34.92,2.767,169.4,47.21,5.675,0,0,870.0793,657.3,983,150.1
05/06/2022 16:00,3736,29.97,30.5,29.31,38.05,40.67,36.28,2.515,208,47.69,6.125,0,0,869.6708,90.8,173.5,53.72
05/06/2022 17:00,3737,29.06,29.5,28.69,42.2,42.92,40.54,3.996,261.9,14.65,6.65,1.55,0,869.3181,128.5,183.3,54.54
05/06/2022 18:00,3738,29.41,29.65,29.12,42.53,43.12,41.8,2.483,263.7,25.4,4.775,0,0,869.1553,128.6,182.5,61.11
05/06/2022 19:00,3739,28.94,29.65,27.84,44.51,49.52,41.66,2.08,213.1,31.38,3.575,0.35,0,869.1805,26.16,60.7,5.332
05/06/2022 20:00,3740,27.62,27.98,27.17,51.1,52.62,49.46,1.172,179.7,63.11,3.05,0,0,869.8552,0,0,0
05/06/2022 21:00,3741,27.1,27.6,26.7,53.21,54.16,51.67,0.623,117,18.41,2,0,0,870.634,0,0,0
05/06/2022 22:00,3742,26.34,26.95,25.86,55.61,58.42,53.82,1.118,6.49,74.7,2.375,0,0,870.8578,0,0,0
05/06/2022 23:00,3743,25.66,25.92,25.24,58.41,59.51,56.38,0.887,128.2,24.66,3.05,0,0,871.9814,0,0,0
06/06/2022 00:00,3744,24.28,25.54,22.1,60.7,70.62,55.73,3.538,79.92,15.13,8.37,0,0,873.0796,0,0,0
06/06/2022 01:00,3745,21.7,22.3,20.88,73.81,79.99,69.29,2.254,55.34,27.29,5.15,0,0,874.0695,0,0,0
06/06/2022 02:00,3746,20.99,22.41,19.12,77.75,87.7,67.26,2.426,202.6,67.56,6.725,0,0,873.8799,0,0,0
06/06/2022 03:00,3747,18.52,19.26,18.04,85.9,88.4,83.2,2.86,217.8,28.37,5.225,0,0,874.2202,0,0,0
06/06/2022 04:00,3748,18.66,19,18.09,82.3,84.6,80.9,0.746,241.7,26.4,2.3,0,0,873.951,0,0,0
06/06/2022 05:00,3749,19.16,19.48,18.76,81,82.1,79.6,0.38,331.1,25.9,1.625,0,0,873.9188,0,0,0
06/06/2022 06:00,3750,19.28,19.61,18.75,78.61,82.7,73.13,1.289,167.8,17.13,2.525,0,0,873.9287,0,0,0
06/06/2022 07:00,3751,19.17,19.52,18.85,77.87,81.7,73.47,0.593,115.6,28.67,2.225,0,0,874.4576,0,0,0
06/06/2022 08:00,3752,19.66,19.99,19.04,75.88,79.09,74.01,0.24,93.9,14.31,1.4,0,0,874.587,88.4,166,32.42
06/06/2022 09:00,3753,19.68,20.33,19.23,79.75,85.3,73.74,2.403,177.3,17.65,4.55,0,0,874.7601,280.1,444.3,166.6
06/06/2022 10:00,3754,20.1,20.79,19.4,76,81,68.59,2.445,165,24.04,4.925,0.425,0,875.1311,434.4,793.1,251.9
06/06/2022 11:00,3755,22.14,23.04,20.74,67.08,71.41,64.95,1.729,151.5,43.28,4.4,0,0,874.8061,718.2,911,343.8
06/06/2022 12:00,3756,23.75,25.69,22.47,61.96,66.14,55.41,1.65,142.2,47.17,4.325,0,0,874.0623,848,1144,327.7
06/06/2022 13:00,3757,25.77,27.5,24.79,52.93,57.22,47.86,2.063,122.7,51.63,4.1,0,0,873.2357,960,1087,448.3
06/06/2022 14:00,3758,27.07,28.17,25.74,47.58,52.72,44.49,1.935,99.3,45.28,4.925,0,0,872.2445,945,1006,613.1
06/06/2022 15:00,3759,28.22,29.31,27.17,43.67,47.07,39.04,2.736,89.4,45.62,4.7,0.425,0,871.2052,806,941,460.9
06/06/2022 16:00,3760,29.54,30.58,28.64,38.79,41.52,35.94,2.049,125,39.01,4.625,0,0,870.3713,699.6,792.7,606.1
06/06/2022 17:00,3761,29.74,30.29,28.72,36.22,38.66,34.71,2.257,153,36.55,5.45,0,0,869.8191,493,605.3,385.9
06/06/2022 18:00,3762,29.42,29.98,28.79,37.52,40.03,35.39,2.266,156.2,40.18,4.4,0,0,869.7258,254.2,384.7,110.3
06/06/2022 19:00,3763,28.98,29.5,28.5,39.63,40.98,38.56,2.069,186.5,26.36,4.025,0,0,870.0239,73.82,150.9,12.71
06/06/2022 20:00,3764,27.69,28.74,26.79,48.51,53.37,39.99,2.353,233.9,23.51,4.1,0,0,870.5007,0,0,0
06/06/2022 21:00,3765,26.62,27.03,26.28,54.45,55.42,53.17,1.36,214.1,33.44,2.9,0,0,871.2457,0,0,0
06/06/2022 22:00,3766,25.48,26.47,24.68,56.61,58.26,54.58,0.737,347.8,39.72,2.45,0,0,872.2153,0,0,0
06/06/2022 23:00,3767,24.46,24.87,23.92,55,56.38,53.15,1.142,327.9,6.411,2.375,0,0,872.915,0,0,0
07/06/2022 00:00,3768,24.85,25.35,24.11,55.18,56.93,54.07,1.527,255.1,51.34,5,0,0,873.2743,0,0,0
07/06/2022 01:00,3769,24.37,25.06,23.77,59.29,60.54,56.83,1.522,219.6,57.78,3.2,0,0,873.2981,0,0,0
07/06/2022 02:00,3770,23.85,24.12,23.26,60.47,62.01,59.49,2.024,246.5,19.96,3.95,0,0,872.7543,0,0,0
07/06/2022 03:00,3771,23.27,23.54,22.88,62.53,63.34,61.94,1.753,248.3,18.9,3.275,0,0,872.4886,0,0,0
07/06/2022 04:00,3772,23,23.27,22.5,63.49,64.77,62.73,1.532,256.5,18.87,2.975,0,0,872.6526,0,0,0
07/06/2022 05:00,3773,22.65,22.79,22.36,64.95,65.66,64.53,1.99,259.7,14.06,2.975,0.95,0,872.993,0,0,0
07/06/2022 06:00,3774,22.29,22.6,22.03,66.43,67.15,65.49,1.531,271.8,17.66,2.45,0.425,0,873.1643,0,0,0
07/06/2022 07:00,3775,22.06,22.5,21.74,66.7,68.11,60.72,0.752,299.3,26.01,1.775,0,0,873.705,49.19,142,1.436
07/06/2022 08:00,3776,22.23,22.69,21.79,67.77,68.93,66.41,1.325,246,26.48,2.825,0,0,874.336,127.6,203.9,102.4
07/06/2022 09:00,3777,23.51,24.15,22.31,63.22,67.56,58.43,1.056,148.5,45.32,2.45,0,0,874.5376,372.7,461.6,205.1
07/06/2022 10:00,3778,24.15,25.02,23.46,60.86,63.86,57.66,1.676,141.8,36.64,3.65,0,0,874.4677,520.8,675.9,382.3
07/06/2022 11:00,3779,25.54,27.03,24.21,55.22,59.36,50.85,1.772,113.2,57.19,3.8,0,0,874.2015,784.6,918,625.5
07/06/2022 12:00,3780,27.17,27.98,25.64,49.05,53.37,46.22,1.984,99.1,57.27,5,0,0,873.7786,931,1001,816
07/06/2022 13:00,3781,28.19,29.22,27.03,44.02,48.88,40.03,2.221,140.8,51.15,5,0,0,872.9774,967,1002,303.5
07/06/2022 14:00,3782,29.37,30.59,28.17,38.27,42.89,34.55,2.176,130.7,50.47,5.375,0,0,871.9902,940,974,910
07/06/2022 15:00,3783,30.7,32.06,29.73,33.76,36.76,31.28,2.351,168.4,55.18,5.9,0,0,871.1038,849,908,773.2
07/06/2022 16:00,3784,30.92,32.15,30.01,32.51,34.85,30.59,2.875,150.5,57.5,7.175,0.35,0,870.2925,681.6,778,509.8
07/06/2022 17:00,3785,31.39,32.3,30.58,30.35,32.3,28.65,2.084,181.5,47.78,4.85,0,0,869.7815,472.9,594.6,365.4
07/06/2022 18:00,3786,31.37,31.92,30.87,28.44,30.49,26.48,2.639,165.7,20.06,5.15,0,0,869.8354,273,363.3,106.2
07/06/2022 19:00,3787,31.08,31.5,30.5,28.77,30.97,26.68,1.911,184.1,32.58,3.65,0,0,869.9303,59.66,121.4,13.53
07/06/2022 20:00,3788,30.16,30.74,29.65,32.65,34.34,30.12,2.447,182.5,17,5.3,0.65,0,870.4155,0,0,0
07/06/2022 21:00,3789,28.7,29.88,27.6,41.21,48.03,33.49,4.201,184.9,16.62,8.22,1.1,0,871.362,0,0,0
07/06/2022 22:00,3790,26.96,27.79,25.98,51.78,55.76,47.92,3.282,151.7,26.78,6.425,0.5,0,872.2833,0,0,0
07/06/2022 23:00,3791,22.57,26.08,18.73,72.55,90.6,55.86,5.09,30.16,47.71,10.18,1.025,0.9,873.7851,0,0,0
08/06/2022 00:00,3792,18.74,19.93,17.75,86.7,89.9,83,4.104,339.3,28.91,10.85,0.275,5.9,874.9268,0,0,0
08/06/2022 01:00,3793,18.92,19.1,18.58,88.7,91.7,85.9,2.338,4.553,61.53,5.075,0,3.1,874.6976,0,0,0
08/06/2022 02:00,3794,19.2,19.58,18.67,88.8,91.2,84.9,1.905,272.6,68.98,4.625,0,0.8,874.5535,0,0,0
08/06/2022 03:00,3795,19.05,19.39,18.77,88.5,91.4,86.1,0.973,245.3,53.84,3.05,0,0,874.0002,0,0,0
08/06/2022 04:00,3796,18.82,19.1,18.48,92.2,93.8,88.2,1.137,110.1,47.93,2.15,0,0,873.2471,0,0,0
08/06/2022 05:00,3797,18.85,19.1,18.58,92.3,94.2,90.8,0.513,284.3,48.13,1.775,0,0,873.6051,0,0,0
08/06/2022 06:00,3798,18.9,19.15,18.53,93.9,94.9,93,0.13,111.6,6.911,0.95,0,0,874.4404,0,0,0
08/06/2022 07:00,3799,19.05,19.58,18.72,93.6,94.7,90.8,0.767,39.62,47.87,1.7,0,0,874.8082,37.21,71.61,2.052
08/06/2022 08:00,3800,20.55,21.57,19.48,85,91.5,79.76,0.532,75.74,39.9,2.15,0,0,875.2226,183.2,325.8,71.81
08/06/2022 09:00,3801,21.57,22.22,20.84,77.71,82.1,74.47,0.564,150.2,25.46,1.925,0,0,875.5396,212,293.3,166.2
08/06/2022 10:00,3802,22.88,23.91,21.63,72.75,79.44,67.43,0.91,198.2,45.03,2.6,0,0,875.3283,654.2,857,294.2
08/06/2022 11:00,3803,24.23,25.31,23.4,67.29,71.58,62.32,1.699,154.9,44.39,4.25,0,0,874.7847,813,937,350.7
08/06/2022 12:00,3804,24.87,25.83,24.31,63.17,66.92,57.79,2.286,170.1,33.01,5.3,0,0,874.2892,825,1034,327.7
08/06/2022 13:00,3805,26.47,27.6,25.26,53.87,60.45,48.71,1.516,187.5,47.84,4.4,0,0,873.4513,877,1032,369.1
08/06/2022 14:00,3806,27.53,28.93,26.22,49.23,53.47,43.77,1.781,222.4,84.1,4.325,0,0,872.5891,885,994,341.6
08/06/2022 15:00,3807,28.96,29.92,27.74,42.37,47.07,38.83,1.865,61.88,52.51,3.8,0,0,871.64,834,1022,336.3
08/06/2022 16:00,3808,29.46,30.44,28.91,39.62,41.79,37.47,1.381,108.5,46.67,4.25,0,0,870.4802,501.2,861,276.8
08/06/2022 17:00,3809,30.18,31.68,29.25,37.89,39.54,35.05,0.821,98.9,36.72,3.05,0,0,869.8176,358.9,609.8,163.6
08/06/2022 18:00,3810,29.29,29.73,28.88,37.86,40.09,36.59,1.799,169.3,25.49,3.275,0,0,870.0718,60.69,161.6,35.27
08/06/2022 19:00,3811,29.19,29.46,28.88,37.99,39.41,36.73,0.312,154.7,19.25,1.775,0,0,870.112,36.97,51.67,3.691
08/06/2022 20:00,3812,28.35,29.22,27.22,45.02,53.91,38.26,0.414,341.4,19.02,2.6,0,0,870.8993,0,0,0
08/06/2022 21:00,3813,27,27.69,25.55,46.79,54.94,40.23,2.806,15.14,50.49,8.45,0,0,871.601,0,0,0
08/06/2022 22:00,3814,21.22,25.6,19.78,75.16,84.3,53,4.134,348.5,54.22,8.37,1.325,3.6,873.214,0,0,0
08/06/2022 23:00,3815,20.4,20.9,19.85,76.37,80.4,73.26,2.602,334.8,46.95,6.275,0,0.8,873.7919,0,0,0
09/06/2022 00:00,3816,20.22,20.57,19.99,81.7,84.9,77.96,1.135,311.4,49.17,2.6,0,0.1,874.351,0,0,0
09/06/2022 01:00,3817,20.42,20.85,19.9,81.7,84.7,78.88,0.313,116.2,9.15,1.7,0,0,874.4256,0,0,0
09/06/2022 02:00,3818,20.69,20.95,20.37,82.5,85.1,79.9,0.551,31.1,43.54,2.15,0,0,874.2755,0,0,0
09/06/2022 03:00,3819,20.85,21.09,20.57,82.9,86.4,78.85,0.328,281.8,26.71,1.625,0,0,874.1819,0,0,0
09/06/2022 04:00,3820,20.5,20.9,20.18,86.6,89.2,82.6,0.665,152.9,38.32,1.775,0,0,874.4333,0,0,0
09/06/2022 05:00,3821,20.28,20.71,19.99,84.8,88.8,81.9,0.814,153,13.37,1.925,0,0,874.9765,0,0,0
09/06/2022 06:00,3822,19.76,20.09,19.47,88.1,89.7,86,0.345,108.4,19.17,1.4,0,0,875.2693,0,0,0
09/06/2022 07:00,3823,19.91,20.28,19.56,86.8,89,84.1,0.086,106.1,6.531,1.1,0,0,875.263,37.43,94.4,0.615
09/06/2022 08:00,3824,20.71,21.18,20.18,82.2,84.8,79.49,0.379,133.6,14.91,1.775,0,0,875.3285,174.6,261.8,95
09/06/2022 09:00,3825,21.46,22.45,20.84,80.6,83.1,73.82,0.916,144.1,29.87,2.45,0,0,875.683,321.5,626.1,215.8
09/06/2022 10:00,3826,23.58,25.12,22.49,67.37,73.58,53.85,1.019,124.4,42.7,2.825,0,0,875.9908,686.6,941,470.5
09/06/2022 11:00,3827,24.67,26.17,23.69,60.7,65.9,51.19,1.634,165,56.89,3.5,0,0,876.0319,614.1,1012,432.3
09/06/2022 12:00,3828,24.96,25.6,24.31,59.59,63.38,52.18,2.074,101.4,45.99,4.175,0,0,875.6768,485.2,690,360.9
09/06/2022 13:00,3829,25.57,27.22,24.74,57.88,62.56,52.96,1.495,130.7,65.1,4.475,0,0,875.1314,664.4,1416,411.4
09/06/2022 14:00,3830,26.45,27.03,25.79,51.08,55.28,47.86,1.554,50.12,42.13,3.875,0,0,874.1663,607.9,1185,471.2
09/06/2022 15:00,3831,27.23,28.45,26.45,47.86,50.88,44.01,1.607,114.5,40.83,3.875,0,0,873.2064,596.4,1088,404
09/06/2022 16:00,3832,28.09,29.02,27.26,44.56,46.7,42.34,1.242,216.9,69.83,3.275,0,0,872.4005,504.2,1028,245
09/06/2022 17:00,3833,27.85,28.31,27.31,45.59,47.07,44.38,0.815,129.1,68.08,2.975,0,0,871.7841,219.8,325.6,130.4
09/06/2022 18:00,3834,27.59,28.36,26.83,47.74,50.65,44.25,1.853,178.7,37.57,4.325,0,0,871.8157,141.4,164.9,117.3
09/06/2022 19:00,3835,26.88,27.22,26.6,50.42,51.19,49.63,2.803,222.8,19.28,4.4,0,0,872.3086,71.74,213.3,7.383
09/06/2022 20:00,3836,26.33,26.74,25.8,50.68,52.25,49.46,1.846,202.9,28.55,3.425,0,0,872.9786,0,0,0
09/06/2022 21:00,3837,25.14,25.99,24.19,57.62,63.97,51.17,2.571,185.7,19.38,4.475,0.575,0,873.9153,0,0,0
09/06/2022 22:00,3838,23.67,24.29,23.15,65.3,66.53,64.18,2.716,159.8,25.6,5.375,0.95,0,874.8149,0,0,0
09/06/2022 23:00,3839,22.7,23.39,22.12,68.06,69.95,65.71,1.445,222.5,30.03,3.275,0,0,875.4262,0,0,0
10/06/2022 00:00,3840,22.12,22.36,21.79,69.89,72.13,67.39,0.693,266.4,69.45,1.7,0,0,875.8001,0,0,0
10/06/2022 01:00,3841,21.52,22.12,20.84,72.75,79.01,68.18,0.679,81.2,78,1.625,0,0,875.7733,0,0,0
10/06/2022 02:00,3842,21.05,21.37,20.7,78.6,80.4,76.46,0.623,316.3,10.53,1.55,0,0,875.163,0,0,0
10/06/2022 03:00,3843,20.85,21.04,20.37,76.04,79.73,70.91,0.227,339.6,9.27,1.4,0,0,875.1285,0,0,0
10/06/2022 04:00,3844,20.11,20.71,19.47,77.26,80.4,74.01,0.003,287.2,0.303,0.425,0,0,875.0046,0,0,0
10/06/2022 05:00,3845,19.24,19.81,18.58,80.7,82.7,76.68,0.275,355.1,30.78,1.25,0,0,875.3545,0,0,0
