TOA5,TMIX-CR1000,CR1000,53683,CR1000.Std.31,CPU:TMIX.CR1,28658,Hora,,,,,,,,,,
10/06/2023 18:00,3813,32.54,33.03,32.03,36.89,37.95,35.81,0.809,216.7,55.47,2.525,0,0,870.9928,90.1,196.5,25.43
10/06/2023 19:00,3814,32.03,32.36,31.7,38.74,40.5,37.51,0.588,255.2,45.02,1.85,0,0,871.2743,18.26,25.43,13.54
10/06/2023 20:00,3815,30.72,32.03,29.79,44.3,48.13,39.24,1.197,311.4,6.509,2.075,0,0,871.5347,0,0,0
10/06/2023 21:00,3816,29.43,30.07,28.88,48.7,49.97,47.48,1.799,317.2,10.83,2.825,0.875,0,872.0905,0,0,0
10/06/2023 22:00,3817,28.51,29.08,27.76,51,54.23,49.22,1.554,320.5,9.19,2.075,1.1,0,872.6238,0,0,0
10/06/2023 23:00,3818,27.9,28.57,27.28,53.24,57.23,51.27,1.42,305.9,77.57,3.5,0,0,873.2969,0,0,0
11/06/2023 00:00,3819,27.7,28.1,27.25,50.54,55.02,47.39,1.441,222.5,61.4,3.275,0,0,873.7006,0,0,0
11/06/2023 01:00,3820,26.68,27.44,25.58,52.91,57.95,49.37,0.336,181.1,36.07,2.075,0,0,873.7689,0,0,0
11/06/2023 02:00,3821,25.34,25.77,24.55,58.29,62.58,55.91,0.102,352,13.55,1.325,0,0,873.6172,0,0,0
11/06/2023 03:00,3822,24.58,25.13,23.55,60.47,64.94,57.18,0.719,282.7,31.75,1.85,0,0,873.5264,0,0,0
11/06/2023 04:00,3823,23.37,24.31,22.5,65.49,69.57,61.57,1.691,317.6,19.34,2.975,0.875,0,873.7331,0,0,0
11/06/2023 05:00,3824,22.85,23.74,22.07,66.92,69.27,63.92,1.761,309.9,11.74,2.75,1.1,0,873.9024,0,0,0
11/06/2023 06:00,3825,22.31,22.61,21.85,67.97,69.4,66.28,1.646,294.3,8.48,2.45,0.725,0,874.1217,0,0,0
11/06/2023 07:00,3826,22.6,23.38,21.8,66.21,68.87,62.77,0.81,296.3,11.85,1.7,0,0,874.6153,46.47,114.1,2.872
11/06/2023 08:00,3827,24.18,25.54,23.08,61.98,64.64,57.75,0.346,94.6,49.21,1.4,0,0,875.2815,208.1,312.6,114.5
11/06/2023 09:00,3828,25.49,26.27,24.97,55.64,59.04,51.23,1.083,146.1,29.91,2.9,0,0,875.765,425.9,538.5,313.5
11/06/2023 10:00,3829,26.82,27.84,25.6,49.53,53.58,47.07,1.357,136.2,27.36,3.275,0,0,875.7015,640.8,738.8,539.1
11/06/2023 11:00,3830,28.14,29.03,27.17,45.99,48.4,43.94,1.645,113.7,44.78,4.625,0,0,875.3888,803,878,566.9
11/06/2023 12:00,3831,29.4,30.79,28.74,43.99,45.98,41.08,1.993,190.6,67.05,3.8,0,0,874.7547,915,946,879
11/06/2023 13:00,3832,30.82,31.79,30.07,40.88,42.72,38.56,2.11,122.3,84,5.15,0,0,873.9117,956,969,936
11/06/2023 14:00,3833,31.79,32.51,30.88,38.45,41.25,35.7,2.121,169.9,48.16,4.7,0,0,873.0225,949,973,358.1
11/06/2023 15:00,3834,33.49,35.03,32.03,33.47,36.35,31.52,1.669,188.2,87.9,4.55,0,0,872.2858,841,940,587.8
11/06/2023 16:00,3835,33.5,34.4,32.73,30.27,34.17,25.83,1.364,189.4,56.73,3.8,0,0,871.7525,343.8,782.6,159.6
11/06/2023 17:00,3836,32.65,33.7,32.12,34.46,36.49,29.54,2.561,272.7,31.06,4.85,0,0,871.4996,109.8,158.7,76.29
11/06/2023 18:00,3837,32.12,32.46,31.65,34.59,36.15,33.15,2.637,319.2,30.16,4.775,0.5,0,871.8577,46.42,76.29,15.79
11/06/2023 19:00,3838,31.32,32.03,30.17,33,39.28,26.45,2.398,330.9,56.12,6.2,0,0,872.0689,22.78,32.4,10.05
11/06/2023 20:00,3839,30.03,30.36,29.65,35.09,38.5,32.68,2.558,337.3,41.87,6.575,0,0,872.5543,0,0,0
11/06/2023 21:00,3840,29.56,29.88,28.84,34.75,39.01,33.42,1.646,37.59,49.18,5.375,0,0,873.0992,0,0,0
11/06/2023 22:00,3841,28.42,29.41,27.71,42.12,45.21,33.97,1.942,113.3,22.6,4.625,0,0,874.5888,0,0,0
11/06/2023 23:00,3842,27.37,28.09,26.58,45.89,48.04,43.41,0.958,328.8,61.91,2.75,0,0,875.4626,0,0,0
12/06/2023 00:00,3843,25.69,27.35,24.4,50.1,53.59,45.86,1.915,326.3,13.43,3.725,0,0,875.0854,0,0,0
12/06/2023 01:00,3844,24.43,25.22,23.69,52.03,54.18,49.07,1.039,315,12.48,2.6,0,0,874.7406,0,0,0
12/06/2023 02:00,3845,24.01,24.51,23.22,54.87,58.85,51.93,0.657,33.34,53.15,1.925,0,0,874.7032,0,0,0
12/06/2023 03:00,3846,23.66,24.51,22.55,58.69,62.73,54.73,0.555,351,16.4,2.075,0,0,874.9719,0,0,0
12/06/2023 04:00,3847,22.88,23.37,22.32,58.94,63.48,55.51,2.163,322.3,11.65,3.2,1.175,0,875.0131,0,0,0
12/06/2023 05:00,3848,22.49,22.9,22.08,58.26,61.06,55.52,1.691,321.4,10.55,2.6,0,0,875.3248,0,0,0
12/06/2023 06:00,3849,22.29,22.8,21.71,59.1,61.04,55.69,1.513,291.8,13.68,2.15,0,0,875.6524,0,0,0
12/06/2023 07:00,3850,21.73,22.14,21.33,61.31,63.04,59.91,2.038,313.9,11.72,3.275,1.325,0,876.1133,48.07,119.4,2.872
12/06/2023 08:00,3851,23.86,25.89,21.95,54.47,61.24,47.98,0.835,338.7,38.87,1.85,0,0,876.5994,220.7,331.1,120.2
12/06/2023 09:00,3852,25.42,26.19,24.54,51.85,54.55,49.98,0.81,148.9,38.28,2.525,0,0,876.6602,444.9,560,331.5
12/06/2023 10:00,3853,26.15,27.55,25.26,52.03,53.98,49.49,1.173,180.5,41.43,3.425,0,0,876.4376,656.5,745.7,560.8
12/06/2023 11:00,3854,27.79,28.65,26.83,48.24,50.92,45.75,1.463,112.7,62.23,4.025,0,0,876.2681,811,883,569.8
12/06/2023 12:00,3855,29.06,30.27,27.84,44.08,47.82,41.25,1.905,131.7,72.78,4.25,0,0,875.412,930,965,882
12/06/2023 13:00,3856,30.3,31.36,29.55,40.73,43.5,38.22,1.934,122.3,56.82,4.775,0,0,874.3948,969,984,949
12/06/2023 14:00,3857,31.21,32.36,30.31,37.99,40.98,34.34,2.046,209.2,48.14,4.925,0,0,873.5277,889,1045,374.1
12/06/2023 15:00,3858,32.49,33.55,31.55,32.99,35.81,30.02,2.025,198,65.67,5.975,0,0,872.4144,819,911,279.7
12/06/2023 16:00,3859,33.39,34.41,32.55,30.5,33.29,25.05,1.771,131.3,69.18,4.625,0,0,871.5596,633,799,204.3
12/06/2023 17:00,3860,34.04,35.03,33.07,24.29,31.24,21.03,1.783,180.8,58.3,5.375,0,0,871.0623,483.3,627.3,170.4
12/06/2023 18:00,3861,34.64,35.46,33.89,20.49,22.94,19.13,1.082,148.3,48.53,3.275,0,0,870.772,312.4,455.7,193.6
12/06/2023 19:00,3862,34.02,34.65,33.55,22.07,23.79,20.29,0.492,58.46,16.29,1.625,0,0,871.0571,96.4,196.5,16
12/06/2023 20:00,3863,32.53,33.79,30.6,26.67,34.55,22.23,0.514,331.4,3.939,2.525,0,0,871.7439,0,0,0
12/06/2023 21:00,3864,29.52,30.74,28.93,38.57,40.23,33.7,2.606,323.9,11.81,3.8,1.175,0,872.3734,0,0,0
12/06/2023 22:00,3865,29.45,29.9,28.98,29.05,39.62,20.29,2.27,336.9,23.23,5.075,0,0,872.8978,0,0,0
12/06/2023 23:00,3866,28.69,29.43,27.58,20.07,22.03,17.84,2.142,2.796,47.87,5.15,0,0,873.2882,0,0,0
13/06/2023 00:00,3867,27.51,28.01,26.68,26.1,30.85,21.72,1.308,50.54,51.01,4.025,0,0,874.1281,0,0,0
13/06/2023 01:00,3868,27.07,27.82,25.02,39.58,46.38,30.27,0.37,34.52,33.87,1.775,0,0,874.4096,0,0,0
13/06/2023 02:00,3869,25.58,26.45,24.55,38.79,44.4,32.66,2.083,324.7,10.87,2.825,0.8,0,874.3503,0,0,0
13/06/2023 03:00,3870,24.78,26.03,23.65,33.9,39.23,28.67,1.785,334.7,15.06,2.825,0.575,0,874.2683,0,0,0
13/06/2023 04:00,3871,24.55,25.08,23.89,32.24,35.55,30.51,1.76,340.2,27.59,3.2,0,0,874.2,0,0,0
13/06/2023 05:00,3872,23.73,24.6,22.12,37.23,42.91,33.44,1.492,311.6,10.48,2.3,0,0,874.5241,0,0,0
13/06/2023 06:00,3873,22.51,23.28,21.61,44.85,47.82,40.8,1.431,325.1,15.55,2.75,0,0,874.9897,0,0,0
13/06/2023 07:00,3874,21.64,23,20.99,51.81,55.25,42.51,2.295,327.6,7.157,3.725,0.95,0,875.9858,54.27,132.9,3.282
13/06/2023 08:00,3875,24.88,27.74,22.85,36.98,43.15,32.49,1.252,338.3,23.62,2.75,0,0,876.7032,240.1,352.4,133.8
13/06/2023 09:00,3876,27.35,28.18,26.54,32.92,35.44,30.23,0.532,93.2,43.17,2.45,0,0,876.6755,473.3,589.9,352.8
13/06/2023 10:00,3877,27.63,28.79,26.93,34.69,36.18,33.02,1.705,155.2,27.43,3.95,0,0,876.3491,691.1,778.1,591.1
13/06/2023 11:00,3878,28.75,29.5,27.79,36.09,38.05,33.49,1.404,161.7,48,3.875,0,0,876.0348,845,927,561.5
13/06/2023 12:00,3879,29.93,31.08,29.03,35.98,38.29,33.05,1.847,181,56.75,4.925,0,0,875.3567,962,990,927
13/06/2023 13:00,3880,30.87,32.08,29.84,31.29,35.19,27.37,2.078,154.6,71.98,4.925,0,0,874.4909,998,1021,976
13/06/2023 14:00,3881,32.23,33.17,31.55,27.26,29.48,25.22,1.989,118.7,68.56,4.475,0,0,873.4179,967,1011,912
13/06/2023 15:00,3882,33.25,34.84,32.12,25.32,27.4,23.42,1.644,191.4,61.46,4.4,0,0,872.2687,860,915,790.8
13/06/2023 16:00,3883,33.99,34.65,33.17,22.83,25.09,20.08,2.503,164.2,40.96,6.05,0,0,871.3343,703.6,790.8,596.8
13/06/2023 17:00,3884,34.44,35.22,33.55,20.72,21.95,19.5,1.839,140.6,59.86,5.075,0,0,870.6661,493,597.2,388.2
13/06/2023 18:00,3885,34.55,35.03,34.12,20.73,21.85,19.81,1.99,226.1,35.66,3.875,0,0,870.42,276.6,388,164.9
13/06/2023 19:00,3886,34.22,34.84,33.74,21.4,22.67,20.69,1.22,205.8,21.89,3.125,0,0,870.5226,77.13,164.1,11.89
13/06/2023 20:00,3887,32.21,33.98,30.46,25.99,29.44,21.61,1.014,317.1,6.165,2.375,0,0,870.8545,0,0,0
13/06/2023 21:00,3888,29.31,30.84,28.37,32.34,33.83,28.52,1.85,319.4,13.33,2.9,0.35,0,871.5701,0,0,0
13/06/2023 22:00,3889,28.7,29.43,27.99,32.71,34.76,30.54,1.369,289.1,30.3,3.275,0,0,872.3845,0,0,0
13/06/2023 23:00,3890,28.6,29.25,27.44,37.57,41.88,33.4,0.731,236.2,35.54,2.3,0,0,872.9033,0,0,0
14/06/2023 00:00,3891,26.81,27.72,26.25,44.98,49.17,41.3,1.153,182.6,56.99,4.1,0,0,873.4663,0,0,0
14/06/2023 01:00,3892,26.34,26.87,25.68,50.85,53.01,48.93,2.065,156.2,31.2,4.1,0,0,873.9223,0,0,0
14/06/2023 02:00,3893,25.16,25.92,24.17,54.68,57.11,52.78,0.862,304.8,61.39,2.6,0,0,873.9976,0,0,0
14/06/2023 03:00,3894,24.12,24.6,23.5,57.38,59.56,55.3,0.959,274.3,26.24,1.925,0,0,874.0059,0,0,0
14/06/2023 04:00,3895,23.16,23.89,22.5,57.64,59.59,56.33,2.089,311.7,14.44,2.75,1.025,0,874.0644,0,0,0
14/06/2023 05:00,3896,22.57,22.89,22.27,57.68,60.41,53.91,2.276,321.4,4.237,2.825,1.625,0,874.1934,0,0,0
14/06/2023 06:00,3897,22.75,23.09,22.42,57.47,60.49,52.58,1.194,47.28,58.14,2.15,0,0,874.6415,0,0,0
14/06/2023 07:00,3898,22.4,23.09,21.76,59.95,62.94,54.53,0.84,322,15.12,1.85,0,0,875.2267,47.48,119.2,2.872
14/06/2023 08:00,3899,24.03,25.36,22.8,53.63,56.06,51.9,1.119,271.8,30.42,2.45,0,0,875.8468,221.5,334.8,119.8
14/06/2023 09:00,3900,25.44,27.13,24.54,51.71,53.97,46.74,1.074,180,50.5,2.75,0,0,876.1021,451,561.7,334
14/06/2023 10:00,3901,26.88,27.88,25.88,47.53,50,45.47,1.492,127.8,42.09,2.9,0,0,875.954,656.3,743.9,562.1
14/06/2023 11:00,3902,28.1,29.12,27.03,45.12,47.75,43.26,1.468,152,62.3,4.25,0,0,875.261,809,884,578.8
14/06/2023 12:00,3903,28.97,30.31,27.98,43.42,45.61,40.16,2.202,164.3,48.74,4.85,0,0,874.766,933,966,881
14/06/2023 13:00,3904,30.56,31.6,29.26,38.89,42.58,34.85,1.507,173.7,69.15,4.325,0,0,873.8909,971,988,948
14/06/2023 14:00,3905,31.58,32.89,30.79,35.59,38.33,33.05,1.778,143,92.6,4.775,0,0,872.8216,939,975,897
14/06/2023 15:00,3906,32.89,34.89,31.36,32.73,35.53,29.27,1.765,146,51.92,4.7,0,0,871.5687,838,906,751
14/06/2023 16:00,3907,33.56,34.45,32.98,30.11,32.1,25.59,1.907,159.3,61.73,4.55,0,0,870.6451,673,749.8,577.5
14/06/2023 17:00,3908,33.93,34.84,33.36,26.4,27.77,24.57,2.449,157.2,37.7,5.6,0,0,869.9655,467.5,577.9,338.4
14/06/2023 18:00,3909,34.43,34.89,33.74,26.24,28.22,24.85,1.304,141.6,39.53,3.95,0,0,869.6886,253.2,360.9,153.8
14/06/2023 19:00,3910,33.89,34.46,33.27,26.55,28.32,24.44,0.825,149.2,36.02,2.6,0,0,869.6963,72.94,153.4,11.89
14/06/2023 20:00,3911,32.49,33.51,30.79,30.7,35.87,27.4,0.067,331.1,4.013,1.1,0,0,870.1531,0,0,0
14/06/2023 21:00,3912,29.92,31.03,28.93,37.39,39.01,34.92,1.854,316,15.2,3.05,0,0,870.8762,0,0,0
14/06/2023 22:00,3913,29.61,30.56,28.6,37.99,40.98,34.75,1.352,202.7,63.39,3.875,0,0,871.6458,0,0,0
14/06/2023 23:00,3914,28.8,29.9,27.57,43.64,47.22,40.17,2.508,152.9,26.73,4.925,0.8,0,872.4656,0,0,0
15/06/2023 00:00,3915,27.01,27.76,26.44,49.01,50.19,47.15,1.995,120,32.13,3.275,0,0,873.2249,0,0,0
15/06/2023 01:00,3916,26.4,26.68,26.01,50.57,51.72,49.88,1.282,167.1,48.75,3.65,0,0,873.4531,0,0,0
15/06/2023 02:00,3917,25.69,26.2,25.36,53.16,54.41,51.52,0.677,10.95,28.5,2.45,0,0,873.2195,0,0,0
15/06/2023 03:00,3918,25.17,25.74,24.7,54.33,55.88,52.41,0.546,105.2,17.43,2.225,0,0,873.1007,0,0,0
15/06/2023 04:00,3919,24.3,25.08,23.22,57.66,61.57,54.79,0.329,293.1,47.94,1.475,0,0,873.1326,0,0,0
15/06/2023 05:00,3920,23.25,23.84,22.46,60.88,62.93,59.36,0.96,291.3,17.06,2,0,0,873.4186,0,0,0
15/06/2023 06:00,3921,22.62,23.17,22.13,62.83,65.32,60.55,0.937,301.2,28.83,1.925,0,0,873.7648,0,0,0
15/06/2023 07:00,3922,22.58,23.04,22.23,61.68,64.54,60.04,1.355,306.1,29.06,2,0,0,874.2957,37.33,106.7,1.436
15/06/2023 08:00,3923,24.11,24.89,22.85,58.65,61.54,54.73,0.081,92.8,13.65,1.025,0,0,874.738,131.3,237.1,93.1
15/06/2023 09:00,3924,25.66,27.25,24.22,52.09,57.21,47.46,0.398,119.3,29.66,2.675,0,0,874.8025,419.4,551,170.3
15/06/2023 10:00,3925,27.1,27.79,26.23,47.89,49.6,46.22,1.367,158.5,63.88,3.65,0,0,874.587,640.2,726.5,549.2
15/06/2023 11:00,3926,28.22,29.31,27.31,44.88,47.38,42.38,1.704,148,49.71,4.025,0,0,874.4646,794,884,582.5
15/06/2023 12:00,3927,29.31,30.17,28.5,42.33,44.32,40.16,2.069,128.2,61.32,4.925,0,0,874.3026,921,960,884
15/06/2023 13:00,3928,30.4,31.55,29.26,39.77,42.55,36.79,2.103,121.7,63.3,4.925,0,0,873.7169,965,974,952
15/06/2023 14:00,3929,31.64,33.32,30.46,36.48,39.75,32.98,1.806,77.44,59.45,4.925,0,0,872.6653,934,969,885
15/06/2023 15:00,3930,32.77,34.03,31.74,32.86,35.19,30.57,1.661,118.1,57.41,4.025,0,0,871.7241,845,892,769.9
15/06/2023 16:00,3931,33.63,34.6,32.27,29.85,32.51,27.81,1.852,182,76.81,5.375,0,0,870.858,704,802,588.4
15/06/2023 17:00,3932,34.17,35.89,33.31,25.17,29.3,21.82,2.048,196,41.37,4.55,0,0,870.3117,501.6,588.2,393.4
15/06/2023 18:00,3933,34.41,35.03,33.89,23.72,25.8,22.29,1.813,185.1,56.65,4.1,0,0,869.8495,278.1,391.5,171.9
15/06/2023 19:00,3934,33.84,34.22,33.41,23.38,24.4,22.7,1.648,186.4,27.48,3.65,0,0,869.9798,77.49,171.2,11.07
15/06/2023 20:00,3935,32.64,33.7,31.27,25.77,29.82,22.43,0.292,245.4,24.47,2.075,0,0,870.6384,0,0,0
15/06/2023 21:00,3936,30.01,31.65,28.98,32.61,35.33,27.67,1.975,321.5,5.182,3.275,0,0,871.3559,0,0,0
15/06/2023 22:00,3937,29.4,29.9,28.51,35.58,38.3,33.83,1.021,195,69.4,3.125,0,0,872.0619,0,0,0
15/06/2023 23:00,3938,28.89,29.43,28.33,41.14,42.96,38.26,1.526,163.7,21.38,2.825,0,0,872.8483,0,0,0
16/06/2023 00:00,3939,27.83,28.62,27.06,44.57,47.02,42.49,1.525,140.9,19.35,3.875,0,0,873.9938,0,0,0
16/06/2023 01:00,3940,26.88,27.39,26.3,48.98,51,46.61,1.216,121.7,24.34,3.125,0,0,874.801,0,0,0
16/06/2023 02:00,3941,25.99,26.44,24.49,52.4,56.53,50.83,0.751,157.9,44.15,2.075,0,0,874.8111,0,0,0
16/06/2023 03:00,3942,24.68,25.36,23.84,56.24,58.3,54.65,0.523,299,19.83,1.85,0,0,874.7925,0,0,0
16/06/2023 04:00,3943,23.84,24.41,22.88,58.63,61.16,56.97,1.08,305.6,15.96,2.075,0,0,874.5382,0,0,0
16/06/2023 05:00,3944,23.4,24.31,22.6,61.19,63.79,57.59,0.662,290.7,10.75,1.925,0,0,874.7762,0,0,0
16/06/2023 06:00,3945,22.81,23.46,22.08,63.49,66.2,61.13,0.673,321.3,10.56,1.4,0,0,875.051,0,0,0
16/06/2023 07:00,3946,22.9,24.18,22.03,63.86,66.41,59.91,1.087,317.1,7.249,2.3,0,0,875.4233,41.66,118.6,2.462
16/06/2023 08:00,3947,24.42,24.98,23.79,59.76,61.13,58.2,1.282,140.1,21.91,3.425,0,0,876.1779,221,330.3,119.4
16/06/2023 09:00,3948,25.26,26.28,24.49,56.75,59.42,53.41,1.315,163.8,30.01,2.975,0,0,876.7534,440.9,546.9,330.5
16/06/2023 10:00,3949,26.93,28.26,26.03,52.2,54.36,48.03,1.342,166.9,54.64,3.725,0,0,876.9666,646.9,744.1,547.3
16/06/2023 11:00,3950,28.17,29.26,26.98,48.38,51.63,45.37,1.706,151.5,47.11,4.475,0,0,876.5389,807,895,581.7
16/06/2023 12:00,3951,29.71,30.74,28.5,43.12,46.6,38.77,1.895,110.7,57.23,4.55,0,0,876.0218,936,966,895
16/06/2023 13:00,3952,31.03,32.46,29.98,39.1,42.04,35.47,1.398,149.5,67.4,4.55,0,0,875.0687,988,1012,940
16/06/2023 14:00,3953,32.12,33.46,31.22,35.19,37.3,33.29,2.018,143.8,82.3,5.525,0,0,874.0677,960,997,871
16/06/2023 15:00,3954,33.26,34.22,32.41,31.51,34.24,29.75,2.362,200.8,56.96,7.925,0,0,873.1296,853,919,804
16/06/2023 16:00,3955,34.1,34.89,33.08,26.5,30.94,22.8,2.384,161,41,6.425,0,0,872.1126,705.7,805,624.7
16/06/2023 17:00,3956,34.95,36.13,34.08,22.44,23.89,19.71,2.131,161.2,41.99,4.925,0,0,871.4429,503.7,625.5,365.9
16/06/2023 18:00,3957,34.79,35.32,34.22,21.52,24.64,19.33,2.379,169.3,27.2,5.225,0,0,871.1907,253.2,389.7,109.1
16/06/2023 19:00,3958,34.26,34.65,33.84,22.66,24.3,21.99,1.591,231.7,27.76,4.1,0,0,871.1326,82.7,155,6.153
16/06/2023 20:00,3959,32.82,33.98,30.98,25.51,29.2,23.18,0.521,309.1,10.41,2.975,0,0,871.3375,0,0,0
16/06/2023 21:00,3960,29.94,31.27,29.26,31,32.06,28.66,2.576,324.6,13.5,4.025,0.35,0,871.9001,0,0,0
16/06/2023 22:00,3961,29.47,29.75,28.9,31.23,33.7,30.57,1.189,304.2,42.79,4.325,0,0,872.6912,0,0,0
16/06/2023 23:00,3962,29.31,30.24,28.19,32.79,36.15,30.03,1.305,57.03,42.79,3.575,0,0,873.2862,0,0,0
17/06/2023 00:00,3963,28.53,29.16,27.77,35.4,39.22,33.16,1.263,123.1,71.53,2.825,0,0,874.1279,0,0,0
17/06/2023 01:00,3964,28.21,29.06,27.68,34.6,39.05,30.64,0.947,58.25,72.06,2.975,0,0,874.9677,0,0,0
17/06/2023 02:00,3965,27.58,28.25,26.72,34.85,36.64,33.3,1.071,305.5,27.95,3.05,0,0,875.0205,0,0,0
17/06/2023 03:00,3966,26.16,27.35,25.2,37.84,41.13,34.01,1.557,347,35.9,2.525,0,0,874.6809,0,0,0
17/06/2023 04:00,3967,25.79,27.08,24.22,37.09,41.65,33.1,1.615,329.2,22.09,3.05,0.575,0,874.4576,0,0,0
17/06/2023 05:00,3968,24.49,25.17,23.03,39.57,46.04,36.37,0.482,307.5,25.1,1.925,0,0,874.8627,0,0,0
17/06/2023 06:00,3969,23.77,24.41,23.17,40.49,43.45,38.86,0.93,328.2,11.89,2,0,0,875.4921,0,0,0
17/06/2023 07:00,3970,23.15,23.98,22.26,42.17,45.26,39.64,1.806,308.3,12.7,2.975,0,0,876.4069,38.2,98.1,3.282
17/06/2023 08:00,3971,24.58,27.08,22.6,41.91,45.43,35.35,1.595,341.3,34.07,3.575,0,0,877.1931,212.9,341.8,99.3
17/06/2023 09:00,3972,27.07,27.88,26.39,41.15,46.3,35.58,1.588,104,24.07,3.575,0,0,877.2755,466.8,581.3,339.7
17/06/2023 10:00,3973,28.3,29.12,27.6,39.06,42.95,35.7,2.135,145.4,46.09,4.25,0,0,877.1589,689.6,779.4,579.7
17/06/2023 11:00,3974,30.15,31.5,28.79,30.87,35.98,28.25,1.805,107.9,63.02,4.175,0,0,876.6129,848,941,561.1
17/06/2023 12:00,3975,31.11,31.79,29.93,28.7,30.53,26.75,1.683,136.9,48.57,4.025,0,0,875.8765,963,997,942
17/06/2023 13:00,3976,32.01,32.79,31.17,26.06,28.05,23.49,2.564,213.9,41.26,5.75,0,0,875.1793,1001,1018,984
17/06/2023 14:00,3977,33.15,34.7,32.17,23.91,26.55,21.41,2.189,228.3,64.57,12.5,0,0,874.2128,962,1002,905
17/06/2023 15:00,3978,34.4,35.98,33.55,21.09,23.18,19.47,2.433,190.7,65.17,6.575,0,0,873.2567,860,915,763.3
17/06/2023 16:00,3979,35.34,36.36,34.03,18.39,21.1,16.2,1.506,220.3,53.48,5.3,0,0,872.2432,700.8,797,308.4
17/06/2023 17:00,3980,35.72,36.45,34.83,16.36,17.56,15.35,1.647,116.8,59.72,4.25,0,0,871.2042,512.4,613,403.8
17/06/2023 18:00,3981,35.96,36.83,35.03,15.68,17.15,14.36,1.569,197,54.21,4.55,0,0,871.0942,289.4,403.2,180.1
17/06/2023 19:00,3982,35.02,35.41,34.41,16.66,17.73,16.03,1.61,209.5,23.61,2.75,0,0,871.182,79.46,179.7,5.742
17/06/2023 20:00,3983,33.03,34.65,30.65,20.46,25.39,17.36,2.105,282.9,27.26,3.425,0.425,0,871.6338,0,0,0
17/06/2023 21:00,3984,31.01,31.74,30.36,24.3,25.8,20.66,1.563,27.32,41.33,3.5,0,0,872.5894,0,0,0
17/06/2023 22:00,3985,31.56,31.98,30.79,19.14,21.38,17.36,1.997,61.58,34.61,6.725,0,0,873.5208,0,0,0
17/06/2023 23:00,3986,30.69,31.13,30.03,22.04,23.83,21.1,1.682,218,66.32,4.1,0,0,874.3755,0,0,0
18/06/2023 00:00,3987,29.05,30.46,27.57,25.38,27.85,22.91,2.744,188.1,79.71,5.6,0,0,874.764,0,0,0
18/06/2023 01:00,3988,28.01,29.73,25.11,26.61,33.03,22.4,1.683,19.51,51.03,6.2,0,0,875.0114,0,0,0
18/06/2023 02:00,3989,24.78,25.54,23.36,33,36.37,31.32,2.025,323.5,28.01,3.65,0,0,874.8326,0,0,0
18/06/2023 03:00,3990,24.45,25.36,23.46,32.54,34.94,30.24,2.125,328.3,19,3.425,0.725,0,874.7764,0,0,0
18/06/2023 04:00,3991,23.71,24.41,22.93,34.36,35.96,32.93,2.449,332.7,16.7,3.725,0.575,0,874.9387,0,0,0
18/06/2023 05:00,3992,23.65,24.22,22.84,34.83,37.83,33.65,2.547,326.2,6.799,3.5,1.625,0,875.3115,0,0,0
18/06/2023 06:00,3993,22.97,23.32,22.41,37.1,38.45,36.07,1.482,332.1,17.87,3.05,0,0,875.5327,0,0,0
18/06/2023 07:00,3994,23.37,24.09,22.85,37.62,38.35,36.89,0.717,341,17.43,2.75,0,0,876.0582,49,124.7,2.462
18/06/2023 08:00,3995,25.36,26.69,23.8,36.57,38.18,34.91,0.088,328.9,21.88,1.25,0,0,876.5196,234.7,347.1,125.1
18/06/2023 09:00,3996,27.61,28.85,26.3,35.01,36.97,32.41,0.447,145.8,30.04,2.45,0,0,876.9531,467,582.5,348.3
18/06/2023 10:00,3997,28.26,29.31,27.41,33.53,35.98,30.97,1.467,208.8,42.65,3.725,0,0,876.9744,684.7,780.4,583.8
18/06/2023 11:00,3998,29.75,30.84,28.45,28.24,33.22,24.1,1.869,166.7,42.54,4.025,0,0,876.6897,850,941,567.7
18/06/2023 12:00,3999,30.9,32.55,29.93,24.04,26.48,21.31,1.954,184,58.47,5.075,0,0,875.8201,964,995,936
18/06/2023 13:00,4000,32.2,33.55,31.12,20.44,22.87,18.38,2.205,136.1,62.88,5,0,0,874.7851,1007,1018,993
18/06/2023 14:00,4001,33.19,34.22,32.22,18.45,19.95,17.15,2.196,207.2,52.97,5.75,0,0,873.7354,906,1043,561.9
18/06/2023 15:00,4002,34.14,35.6,32.98,16.44,18.31,14.74,1.671,170.1,69.75,5.3,0,0,872.6738,714.8,1006,442.6
18/06/2023 16:00,4003,34.94,36.08,34.03,14.56,15.79,12.7,1.757,257.8,66.16,6.275,0,0,871.5609,654.4,768.7,560.7
18/06/2023 17:00,4004,35.64,36.65,34.79,12.71,13.58,11.88,1.349,145.9,58.48,5.075,0,0,870.7103,506.4,618.3,396.4
18/06/2023 18:00,4005,35.68,36.83,34.97,12.5,13.55,11.84,1.622,277.6,42.99,3.875,0,0,870.2964,284.8,395.4,174.3
18/06/2023 19:00,4006,34.87,35.51,34.17,13.48,14.67,12.73,1.913,238.5,31.51,5.6,0.65,0,870.1425,81.3,173.9,13.54
18/06/2023 20:00,4007,32.73,34.27,29.93,16.66,21.17,14.36,2.541,278.5,26.71,4.85,1.325,0,870.4601,0,0,0
18/06/2023 21:00,4008,29.34,30.03,28.98,22.48,23.21,21.03,2.106,335,12.58,3.35,0.8,0,871.098,0,0,0
