TOA5,TMIX,CR1000,53683,CR1000.Std.31,CPU:TMIX.CR1,25326,hora,,,,,,,,,,
27/07/2020 11:00,4750,22.97,24.26,22.09,70.11,73.36,65.45,1.296,201,59.88,2.88,0.14,0,877.3162,481.2,539.3,365.4
27/07/2020 12:00,4751,24.23,25.55,23.4,65.14,68.11,60.79,1.362,109.6,48.75,2.95,0.05,0,876.6673,519.8,601.7,461.4
27/07/2020 13:00,4752,24.52,25.31,23.74,65.13,67.8,62.19,1.509,147.4,55.41,4.13,0.1,0,876.0917,543,570.9,481.9
27/07/2020 14:00,4753,25.22,26.07,24.5,62.59,65.28,59.63,1.759,140.3,43.64,4.07,0.1,0,875.3179,584.7,624,521.7
27/07/2020 15:00,4754,25.93,27.01,25.01,60.36,63.2,57.17,2.013,144,47.35,4.26,0.04,0,874.5159,671.2,791.9,509.4
27/07/2020 16:00,4755,26.27,27.48,25.63,59.67,62.28,56.93,2.037,174.7,45.15,4.94,0.07,0,873.8417,680.5,795.8,589.5
27/07/2020 17:00,4756,26.87,27.86,26.15,56.41,59.86,54.01,1.818,216.5,52.66,4.21,0.14,0,873.5248,451.1,629.4,312.5
27/07/2020 18:00,4757,27.58,28.67,26.63,50.56,54.82,47.92,1.224,132,49.25,2.58,0.07,0,873.6367,320.5,419.3,209.1
27/07/2020 19:00,4758,27.12,28.06,26.49,50.05,53.87,44.68,1.903,142.8,21.5,3.34,0.07,0,873.8038,124.9,227,18.46
27/07/2020 20:00,4759,25.84,26.74,21.31,55.11,82.2,49.08,3.189,177.9,22.58,14.96,0.46,0.4,874.7557,2.664,18.25,-1.23
27/07/2020 21:00,4760,18.71,21.12,18.08,95.2,97.6,80.8,3.156,77.19,79.3,17.58,0.03,20.7,876.9585,1.302,18.25,-1.026
27/07/2020 22:00,4761,19.02,19.75,18.59,95,97.4,90.7,2.628,353.9,22.97,5.72,0.53,3.8,878.0351,0,0,0
27/07/2020 23:00,4762,19.89,20.18,19.51,90,92.5,87.5,2.246,21.64,17.62,4.25,0.62,0.4,878.4498,0,0,0
28/07/2020 00:00,4763,19.84,20.13,19.6,89.7,90.7,88.9,2.243,20.07,18.07,4.99,0.55,0.1,877.936,0.029,0.41,-0.615
28/07/2020 01:00,4764,20,20.22,19.74,91,92.4,89.6,0.643,107.2,69.81,1.65,0.07,0,877.0748,0,0,0
28/07/2020 02:00,4765,19.92,20.17,19.6,91.3,93.5,89.6,0.725,217.3,66.87,1.96,0.01,0,876.1832,0,0,0
28/07/2020 03:00,4766,19.7,20.03,19.41,92,93.9,90.4,1.253,239.3,54.16,3.09,0.06,0,875.4897,0,0,0
28/07/2020 04:00,4767,19.11,19.64,18.79,95.7,96.4,93.9,1.116,159.9,67.55,2.97,0.28,0,875.702,0,0,0
28/07/2020 05:00,4768,19.05,19.28,18.79,94.7,95.8,93.9,1.148,73.46,56.71,2.16,0.29,0,875.7652,0,0,0
28/07/2020 06:00,4769,18.93,19.09,18.75,95.4,96.2,94.3,0.981,71.2,57.49,2.08,0.11,0,875.9268,0,0,0
28/07/2020 07:00,4770,19.02,19.37,18.71,95,96.2,93.3,1.301,340.4,13.5,2.4,0.24,0,876.5705,13.64,40,-0.615
28/07/2020 08:00,4771,19.47,20.13,19.04,91.5,93.7,87.9,0.867,289.6,30.72,2.08,0.09,0,877.0816,95.6,172.1,40.21
28/07/2020 09:00,4772,20.7,21.92,19.88,86.3,89,78.08,0.834,145.7,36.9,2.03,0.02,0,877.4255,291.1,505.7,172.7
28/07/2020 10:00,4773,22.57,24.46,21.33,76.77,81.7,67.74,0.826,177.8,70.74,2.15,0.02,0,877.6191,581.2,905,337.6
28/07/2020 11:00,4774,24.05,25.07,22.98,65.65,72.67,59.43,1.406,223.1,56.8,3.58,0.03,0,877.339,844,942,330.6
28/07/2020 12:00,4775,24.45,25.41,23.55,65.84,68.82,61.71,2.146,195,44.58,4.79,0.13,0,877.0206,972,1188,716.5
28/07/2020 13:00,4776,26.27,27.83,24.88,58.36,64.09,52.62,1.54,136.6,65.45,3.82,0.09,0,876.2936,923,1234,248.7
28/07/2020 14:00,4777,27.21,28.06,26.3,52.41,57.96,47.85,1.881,170.8,54.09,3.91,0.06,0,875.5346,871,1238,603
28/07/2020 15:00,4778,27.4,28.39,26.77,53.46,57.31,47.95,2.336,201.7,43.02,4.86,0.02,0,874.5731,857,1315,437.5
28/07/2020 16:00,4779,28.1,29.06,27.34,49.44,52.41,45.67,1.987,211.7,70.16,4.76,0.11,0,873.8019,728.3,1022,142.5
28/07/2020 17:00,4780,28.34,29.48,27.53,48.54,51.83,45.36,2.125,189.8,44.89,4.73,0.11,0,873.229,481.7,740.9,202.6
28/07/2020 18:00,4781,27.21,28.06,26.59,53.13,55.88,50.4,3.638,197.9,15.65,6.99,0.46,0,873.4839,192.5,461.7,50.45
28/07/2020 19:00,4782,23.8,26.78,22.16,70.49,81.9,55,3.295,174,38.82,8.63,0.07,0,874.6828,12.51,50.04,0.82
28/07/2020 20:00,4783,22.53,23.15,22.05,77.05,80.1,72.66,2.033,352.5,18.13,4.05,0.75,0,875.5491,0,0,0
28/07/2020 21:00,4784,23,23.25,22.72,68.81,73.17,66.09,2.247,30.99,36.87,5.77,0.36,0,876.1692,0,0,0
28/07/2020 22:00,4785,22.76,23.15,22.25,69.45,72.32,66.63,1.511,63.89,64.78,4.5,0.17,0,876.8031,0,0,0
28/07/2020 23:00,4786,22.36,22.63,22.15,69.5,70.45,67.31,2.024,8.11,17.07,4.36,0.38,0,877.2383,0,0,0
29/07/2020 00:00,4787,22.36,22.68,21.63,69.96,76.75,66.46,1.277,352,24.58,2.8,0.19,0,877.3249,0,0,0
29/07/2020 01:00,4788,21.55,21.83,21.12,78,81.5,76.24,0.946,301.8,45.02,2.1,0.09,0,876.9541,0,0,0
29/07/2020 02:00,4789,21,21.31,20.55,82,84.7,78.7,1.068,285.2,72.96,2.51,0.07,0,876.4854,0,0,0
29/07/2020 03:00,4790,20.45,20.88,19.83,85.4,88.6,83.1,0.624,345,25.6,1.58,0.04,0,876.1812,0,0,0
29/07/2020 04:00,4791,19.76,20.21,19.26,87.9,89.7,86.8,1.397,357.6,13.95,2.34,0.54,0,875.6573,0,0,0
29/07/2020 05:00,4792,19.44,19.84,18.85,85.2,87.6,82.5,1.581,338.3,15.35,2.33,1.06,0,875.7654,0,0,0
29/07/2020 06:00,4793,19.04,19.56,18.66,83.4,85.1,81.7,1.98,327.6,8.07,2.67,1.23,0,875.8111,0,0,0
29/07/2020 07:00,4794,18.64,18.99,18.13,85.4,87.4,82.9,1.271,342.2,22.17,2.4,0.18,0,876.1885,17.77,53.13,-0.821
29/07/2020 08:00,4795,19.91,20.61,18.8,81.2,84.2,78.2,0.543,117.6,83.3,1.76,0.03,0,876.7489,109,153,53.33
29/07/2020 09:00,4796,21.09,22.01,20.12,77.89,82.3,71.98,0.767,133.9,34.01,1.79,0.03,0,877.4662,241.3,353.2,153
29/07/2020 10:00,4797,23,24.55,21.73,68.68,73.72,62.02,0.716,68.58,92.4,2,0.02,0,877.9274,417,511,353.6
29/07/2020 11:00,4798,24.27,25.6,23.64,64.04,70.05,59.9,1.415,218,57.85,3.74,0.02,0,878.0253,585.2,677.9,512.5
29/07/2020 12:00,4799,24.81,26.31,23.83,63.77,67.84,59.67,1.835,187.2,51.04,3.85,0.23,0,877.7309,705.6,1031,597.6
29/07/2020 13:00,4800,25.69,26.67,24.68,60.32,64.19,56.66,1.757,195.3,61.35,4.41,0.04,0,876.9711,874,1257,733.7
29/07/2020 14:00,4801,26.58,27.53,25.53,57.42,62.17,54.08,2.373,180,38.41,5.05,0.12,0,876.0894,1015,1148,373.4
29/07/2020 15:00,4802,26.65,27.77,26.01,58.52,62.14,53.91,3.023,143.6,23.7,5.61,0.51,0,875.1739,856,1163,514.4
29/07/2020 16:00,4803,27.35,28.39,26.34,55.5,59.55,51.8,2.361,135.9,29.63,5.05,0.15,0,874.4257,865,1015,556.3
29/07/2020 17:00,4804,27.25,28.1,26.67,55.63,58.91,51.97,2.301,132,29.41,4.66,0.09,0,874.0792,558.3,863,265.1
29/07/2020 18:00,4805,28.11,29.44,27.29,49.38,53.09,46.21,1.078,92.6,43.38,3.08,0.01,0,873.99,407.3,597,243.2
29/07/2020 19:00,4806,27.44,28.29,26.58,51.98,58.5,46.83,1.341,100.1,47.29,3.6,0.01,0,873.9959,98.9,262.8,7.587
29/07/2020 20:00,4807,26.02,26.83,25.07,59.31,65.42,56.33,1.83,281.1,30.77,2.72,0.22,0,874.7064,0.138,7.382,-1.435
29/07/2020 21:00,4808,24.72,25.31,24.17,69.24,72.23,63.96,0.886,344.8,45.79,2.28,0.02,0,875.5673,0,0,0
29/07/2020 22:00,4809,24.15,24.66,23.85,70.25,72.37,68.12,1.329,115.4,89.7,3.36,0.27,0,876.0432,0,0,0
29/07/2020 23:00,4810,23.59,24.18,23.23,70.44,73.16,68.12,1.557,240,45.16,3.34,0.05,0,876.6962,0,0,0
30/07/2020 00:00,4811,23.07,23.43,22.72,73.88,76.74,72.35,1.615,168.2,35.31,7.97,0.2,0,877.0922,0,0,0
30/07/2020 01:00,4812,17.62,22.87,16.57,92.3,96.6,69.02,3.857,27.61,87.9,16.97,0.06,17,878.3471,1.796,22.97,-2.051
30/07/2020 02:00,4813,18.48,19.18,17.75,91.5,95.6,87.6,3.626,321,38.98,6.62,0.73,0.4,877.735,0,0,0
30/07/2020 03:00,4814,18.87,19.18,18.51,92.6,94,91.2,1.322,163.2,49.57,2.83,0.06,0,877.2334,0,0,0
30/07/2020 04:00,4815,18.46,19.28,17.8,93.9,96.2,90,1.076,127,41.39,3.18,0.14,0,877.0624,0,0,0
30/07/2020 05:00,4816,18.11,18.43,17.75,95.5,96.2,94.2,1.147,29.38,34.7,2.43,0.22,0,876.9772,0,0,0
30/07/2020 06:00,4817,18.35,18.62,17.95,94.6,95.6,93.8,0.912,9.74,23.79,2.8,0.13,0,876.9262,0,0,0
30/07/2020 07:00,4818,18.46,19.09,17.85,93.1,95.5,89.1,1.552,1.149,17.96,3.12,0.28,0,877.0166,27.56,94.6,-0.41
30/07/2020 08:00,4819,19.6,20.17,18.9,88.7,90.7,86.1,1.202,141.5,83.4,2.33,0.07,0,877.3151,225.4,386.7,95.4
30/07/2020 09:00,4820,20.86,21.85,19.88,79.58,88.8,73.3,1.33,125.7,31.45,2.85,0.32,0,877.7827,435.7,570.5,299.3
30/07/2020 10:00,4821,21.73,22.98,20.99,77.6,82.6,69.74,1.561,155.4,35.09,3.43,0.13,0,878.0278,674.2,787.7,208.1
30/07/2020 11:00,4822,23.31,24.55,22.21,69.3,73.18,64.33,1.521,190.5,53.91,4.32,0.05,0,878.1805,808,983,210
30/07/2020 12:00,4823,24.67,25.79,23.45,63.88,71,56.3,2.015,144.5,55.21,5.87,0.14,0,878.105,925,1002,283.4
30/07/2020 13:00,4824,25.35,26.5,24.17,57.24,61.81,52.69,1.559,168.3,61.8,3.63,0.08,0,877.3219,814,1087,278.1
30/07/2020 14:00,4825,26.55,27.93,25.82,52.68,58.78,46.66,1.638,204.7,58.41,3.98,0.04,0,876.538,911,1088,277.6
30/07/2020 15:00,4826,26.95,28.34,26.25,52.27,56.25,48.02,1.773,266.4,60.29,3.73,0.04,0,875.6191,745.6,1035,229.4
30/07/2020 16:00,4827,27.86,29.44,26.77,49.43,52.61,45.4,1.704,298.9,52.93,3.77,0.08,0,874.602,739.8,890,305.7
30/07/2020 17:00,4828,28.1,28.77,27.1,49.56,53.53,46.38,1.894,268.5,59.62,4.69,0.23,0,873.7863,528.9,646.2,401.4
30/07/2020 18:00,4829,27.67,28.58,26.96,50.79,53.16,47.98,2.742,258.9,18.12,4.98,0.85,0,873.4348,270.4,399.4,85.1
30/07/2020 19:00,4830,26.65,27.2,25.88,50.32,54.7,47.17,2.628,269.2,19.22,4.74,1.05,0,873.8711,45.11,106.8,7.382
30/07/2020 20:00,4831,25.48,26.17,24.93,57.14,60.31,53.64,2.451,308.5,8.86,3.54,1.37,0,874.3147,0.13,7.177,-1.23
30/07/2020 21:00,4832,24.75,25.23,24.08,62.54,67.27,57.46,2.021,357.1,42.31,5.16,0.44,0,875.101,0,0,0
30/07/2020 22:00,4833,20.33,25.23,18.19,83.5,96.1,54.37,5.571,65.12,44.23,15.29,1.04,17.5,877.5088,2.015,11.28,-1.025
30/07/2020 23:00,4834,18.82,19.56,18.31,87.1,94.2,80.3,4.381,339.7,14.14,7.6,1.43,0.9,878.1593,0.558,1.231,-0.615
31/07/2020 00:00,4835,19.17,19.75,18.56,87.4,92.6,78.81,2.497,201.6,66.77,7.06,0.42,0.8,878.2288,0,0,0
31/07/2020 01:00,4836,18.7,18.99,18.37,91.9,93.3,89.9,1.576,319.6,72.53,3.83,0.05,0.1,878.3871,0,0,0
31/07/2020 02:00,4837,18.63,18.94,18.32,94.1,95.4,92.3,0.922,202.2,58.52,2.33,0.01,0,878.1575,0,0,0
31/07/2020 03:00,4838,18.49,18.8,18.09,94.9,96.1,93.3,0.782,34.79,52.64,1.67,0.03,0,877.3869,0,0,0
31/07/2020 04:00,4839,18.83,18.99,18.56,94.6,95.5,93.8,0.743,92.3,52.88,1.53,0.09,0,877.1462,0,0,0
31/07/2020 05:00,4840,18.53,18.94,17.8,95.8,97.3,95,1.295,203.6,44.34,2.62,0.29,0,876.8214,0,0,0
31/07/2020 06:00,4841,17.86,18.09,17.66,97.6,98,97.1,0.737,32.12,61.68,1.78,0,0,877.016,0,0,0
31/07/2020 07:00,4842,18.2,18.71,17.7,97.5,98,96.4,0.778,323.4,81.5,1.89,0.06,0,877.4428,29.54,89.6,-0.41
31/07/2020 08:00,4843,19.17,20.42,18.56,94,96.8,87.6,0.745,342.4,88.9,1.81,0.01,0,878.1933,158.4,433.7,65.85
31/07/2020 09:00,4844,20.79,21.81,19.79,83.2,89.6,75.51,1.159,180.3,21.97,2.89,0.27,0,878.6375,466.3,592.1,217
31/07/2020 10:00,4845,21.29,21.89,20.7,80.9,84.9,77.44,2.275,201,21.13,4.24,0.48,0,878.8824,682.8,776,549.6
31/07/2020 11:00,4846,22.8,24.36,21.64,72.61,79.72,65.28,1.318,188.3,51.03,3.45,0.07,0,878.9124,850,1035,230.9
31/07/2020 12:00,4847,24.38,25.64,23.07,66.3,72.46,59.53,1.652,162.4,61.17,3.77,0.09,0,878.447,984,1065,760.6
31/07/2020 13:00,4848,25.35,26.17,24.69,62.21,65.59,58.64,2.56,209.6,33.19,5.52,0.44,0,877.9459,981,1178,271.9
31/07/2020 14:00,4849,25.93,27.01,25.31,58.91,61.61,56.09,2.617,187.7,39.39,5.19,0.22,0,877.1532,948,1284,458.1
31/07/2020 15:00,4850,26.61,27.77,25.82,56.13,60.1,51.59,2.151,186.1,59.12,4.99,0.09,0,876.1382,852,1155,184.9
31/07/2020 16:00,4851,27.85,28.82,27.15,51.12,55.16,46.25,1.723,182.8,80.6,3.98,0.08,0,875.1891,804,889,694.6
31/07/2020 17:00,4852,27.66,28.44,27.15,51.39,54.93,48.26,2.201,198.7,31.81,5.16,0.13,0,874.8102,498.3,711.4,137.6
31/07/2020 18:00,4853,27.09,27.67,26.69,52.93,55.68,49.52,1.92,203.9,24.02,3.69,0.3,0,875.134,130,172.6,84.1
31/07/2020 19:00,4854,26.45,26.79,25.93,56.4,61.54,52.79,1.686,203.9,44.22,4.17,0.27,0,875.6392,39.75,83.9,4.306
31/07/2020 20:00,4855,22.64,26.07,20.13,69.03,78.9,59.05,3.515,84.6,46.02,10.23,0.55,0,876.8256,1.046,6.767,-1.025
31/07/2020 21:00,4856,20.65,21.07,20.15,79.13,81.1,76.03,2.631,4.028,17.19,5.67,0.68,0,877.4941,0,0,0
31/07/2020 22:00,4857,21.05,21.5,20.6,78.53,80.7,75.57,3.036,347.8,18.69,5.4,0.77,0,878.002,0,0,0
31/07/2020 23:00,4858,20.62,20.98,20.17,79.31,81.5,77.17,1.993,347.3,25.86,4.8,0.4,0,878.3261,0,0,0
01/08/2020 00:00,4859,20.28,20.6,19.83,80.7,83.6,77.81,0.875,2.174,44.59,2.54,0.02,0,878.2494,0,0,0
01/08/2020 01:00,4860,19.77,20.55,19.22,85.5,89.5,80.3,1.063,14.1,37.03,2.18,0.27,0,877.9531,0,0,0
01/08/2020 02:00,4861,19.39,19.56,19.04,89.2,90,88.5,0.696,72.63,73.19,1.93,0.07,0,877.7539,0,0,0
01/08/2020 03:00,4862,19.18,19.37,18.89,86.7,88.8,85.6,1.745,341.9,12.84,2.75,0.75,0,877.1624,0,0,0
01/08/2020 04:00,4863,19.46,20.04,19.08,85.3,89,81.7,0.888,31.64,34.06,1.68,0.22,0,876.8297,0,0,0
01/08/2020 05:00,4864,19.43,19.84,19.18,86.9,88.2,85.9,0.77,351,56.22,1.85,0.02,0,876.687,0,0,0
01/08/2020 06:00,4865,19.29,19.71,18.85,85.9,88.1,84,1.216,317.4,15.31,2.08,0.46,0,876.7352,0,0,0
01/08/2020 07:00,4866,19.01,19.61,18.66,85.6,88.4,82,1.245,301.7,19.28,2.61,0.3,0,877.2178,26.51,116.1,0
01/08/2020 08:00,4867,20.16,20.88,19.42,79.18,82.5,75.77,1.568,288.5,16.29,2.97,0.13,0,877.7593,215.9,321.6,116.5
01/08/2020 09:00,4868,22.03,23.61,20.74,70.62,76.49,65.5,1.057,229,79.3,2.63,0.04,0,878.2537,424.7,601,301
01/08/2020 10:00,4869,22.95,23.45,22.5,69.13,72.36,66.13,1.477,172.7,38.26,2.99,0.03,0,878.6152,477.2,623.6,303.5
01/08/2020 11:00,4870,23.62,25.07,22.74,64.98,69.95,58.68,1.409,185.3,32.81,3.16,0.07,0,878.7076,545.4,624.2,417.1
01/08/2020 12:00,4871,24.67,25.5,23.83,60.3,66.54,56.26,2.572,209.1,27.34,4.91,0.4,0,878.271,789.1,1053,624.6
01/08/2020 13:00,4872,25.73,26.69,24.5,54.5,62.97,48.81,2.326,241.3,48.3,5.24,0.05,0,877.3694,1008,1103,812
01/08/2020 14:00,4873,26.9,28.49,25.74,49.27,52.79,44.55,2.014,254.1,67.67,4.54,0.07,0,876.4392,1009,1032,979
01/08/2020 15:00,4874,28.09,29.34,27.29,45.46,48.46,41.86,1.874,234.3,63.15,4.62,0.15,0,875.3495,924,979,860
01/08/2020 16:00,4875,28.65,29.68,27.86,45.65,48.22,43.15,2.389,234.2,50.77,4.5,0.44,0,874.5013,777.8,864,691.7
01/08/2020 17:00,4876,28.73,29.44,28.01,46.8,49.21,44.51,2.111,231.6,41.21,5.91,0.12,0,874.1641,578.4,691.1,467.9
01/08/2020 18:00,4877,28.58,29.58,27.86,47.56,49.48,45.4,2.843,244.1,26.1,5.36,0.73,0,874.2654,334.3,467.7,192.5
01/08/2020 19:00,4878,27.4,28.15,26.41,50.47,57.45,46.55,2.427,275.1,26.87,4.63,1.17,0,874.4638,89.9,225.1,17.64
01/08/2020 20:00,4879,25.54,26.55,24.64,62.47,68.62,56.57,1.981,332.1,20.26,3.17,0.56,0,875.0695,1.492,17.43,-1.641
01/08/2020 21:00,4880,24.35,25.32,23.42,68.66,73.46,62.26,1.589,337.1,32.81,3.3,0.42,0,875.5393,0,0,0
01/08/2020 22:00,4881,23.48,24.04,22.71,70.38,76.23,63.77,1.816,15.63,21.66,2.69,0.23,0,876.0796,0,0,0
01/08/2020 23:00,4882,23.63,24.2,23.01,63.44,66.05,59.28,1.673,2.896,32.21,3.17,0.1,0,876.7977,0,0,0
02/08/2020 00:00,4883,23.19,23.82,22.1,66.66,72.18,64.49,1.623,354.4,41.58,2.51,0.46,0,877.3331,0,0,0
02/08/2020 01:00,4884,23.08,23.59,22.68,65.97,69.19,62.28,1.109,254.1,72.09,3.23,0.09,0,877.6377,0,0,0
02/08/2020 02:00,4885,22.57,22.97,21.91,69.59,73.95,66.43,1.364,296.6,46.68,3.05,0.11,0,877.6315,0,0,0
02/08/2020 03:00,4886,21.55,22.2,21.11,75.01,78.05,70.24,1.419,328.8,27.81,2.42,0.19,0,877.3049,0,0,0
02/08/2020 04:00,4887,20.68,21.64,19.88,79.8,83.3,75.46,1.821,334.6,14.92,2.69,0.69,0,876.7,0,0,0
02/08/2020 05:00,4888,19.94,20.83,19.12,80.9,83.8,77.54,1.455,319,33.69,2.71,0.28,0,876.5594,0,0,0
02/08/2020 06:00,4889,19.35,19.85,18.9,82.2,83.8,80.2,0.64,334.9,49.55,1.71,0.07,0,877.0775,0,0,0
02/08/2020 07:00,4890,18.91,19.37,18.47,85.5,87.7,82.3,1.698,2.58,18.5,2.93,0.89,0,877.5031,23.85,79.8,-1.026
02/08/2020 08:00,4891,21.01,21.93,19.04,75.71,83.3,70.22,0.725,94.9,94,1.57,0.08,0,877.8135,184.9,298.7,80
02/08/2020 09:00,4892,23.45,24.75,21.69,64.68,72.12,60.32,0.774,259.6,92.1,3.38,0.02,0,878.0229,418.6,542.6,299.1
02/08/2020 10:00,4893,23.91,24.74,23.21,63.98,67.15,61.61,2.246,236.9,42.15,4.54,0.32,0,877.9805,649.5,780.5,191.9
02/08/2020 11:00,4894,24.7,26.07,23.5,61.55,70.35,53.4,2.516,176.6,33.92,4.75,0.42,0,877.9446,779.3,931,182.7
02/08/2020 12:00,4895,26.01,26.82,24.83,52.57,56.98,49.58,1.816,217,66.96,3.79,0.11,0,877.54,960,1001,925
02/08/2020 13:00,4896,27.05,28.06,26.39,50.73,55.3,46.08,2.07,211.7,57.67,4.5,0.05,0,876.7305,1002,1024,544.6
02/08/2020 14:00,4897,27.53,28.58,26.77,51.64,54.55,48.8,2.528,196.9,37.86,5.47,0.18,0,875.9344,989,1035,941
02/08/2020 15:00,4898,28.06,29.48,27.44,48.23,51.69,42.47,2.728,216.2,28.83,5.24,0.15,0,875.1395,891,962,801
02/08/2020 16:00,4899,28.56,29.39,27.91,46.1,49.55,43.36,2.185,208.9,53.88,4.94,0.05,0,874.3034,690.9,825,612.2
02/08/2020 17:00,4900,28.6,29.39,28.01,47.07,49.38,44.04,1.793,223,66.52,4.18,0.08,0,873.8755,416.6,636.4,226.6
02/08/2020 18:00,4901,28.49,29.29,27.91,47.14,49.82,45.02,1.499,278.7,42.4,3.35,0.07,0,873.6727,211,304.5,139
02/08/2020 19:00,4902,27.56,28.06,26.74,50.65,56.16,46.73,2.216,317.3,21.69,3.69,0.86,0,873.9565,42.05,146.8,2.256
02/08/2020 20:00,4903,25.52,26.93,24.55,57.53,59.84,54.08,3.591,335.2,15.76,7.98,0.81,0,874.7675,0.158,2.256,-1.435
02/08/2020 21:00,4904,24.44,25.6,23.61,59.77,65.06,53.85,4.118,358,18.19,8.51,1.07,0,875.5831,0,0,0
02/08/2020 22:00,4905,22.93,24.01,22.37,71.34,75.37,64.72,3.078,12.41,60.1,8.65,0.37,0,876.187,0,0,0
02/08/2020 23:00,4906,22.65,24.01,21.82,68.59,72.79,62.88,3.233,80.4,84.4,8.76,0.45,0,877.9827,0,0,0
03/08/2020 00:00,4907,21.91,22.39,21.06,72.78,75.7,70.07,2.662,353.2,29.7,6.22,0.2,0,878.6534,0,0,0
03/08/2020 01:00,4908,20.75,21.36,20.26,77.57,79.99,74.75,2.088,359.7,35.08,5.5,0.15,0.1,878.6468,0,0,0
03/08/2020 02:00,4909,20.89,21.36,20.45,75.95,80.6,72.98,1.628,46.96,67.71,4.14,0.07,0,877.9726,0,0,0
03/08/2020 03:00,4910,20.02,20.69,19.17,85,91.2,77.03,1.705,166.9,32.45,3.41,0.44,0,877.4245,0,0,0
03/08/2020 04:00,4911,19.29,19.55,18.94,90.8,92.4,88.7,1.006,128.7,43.57,1.92,0.2,0,877.3156,0,0,0
03/08/2020 05:00,4912,19.13,19.28,18.8,91.8,92.6,91.1,0.82,88.6,34.17,1.85,0.07,0,877.6661,0,0,0
03/08/2020 06:00,4913,19.13,19.47,18.85,89.8,91.7,88,0.965,55.47,51.59,1.7,0.09,0,877.8661,0,0,0
03/08/2020 07:00,4914,19.05,19.28,18.75,90.3,91.7,88.4,1.135,340.5,17.43,2.01,0.19,0,878.412,13.96,45.33,-1.231
03/08/2020 08:00,4915,20,21.12,18.9,84.6,89.4,77.54,1.483,18.14,30.74,3.06,0.21,0,878.5072,102.7,230.8,45.54
03/08/2020 09:00,4916,21.25,21.59,20.88,79.14,82.4,75.36,1.794,165.6,51.43,3.66,0.19,0,879.0901,365.7,570.5,106.5
03/08/2020 10:00,4917,21.67,22.28,21.23,79.29,81.3,77.18,1.986,187.7,26.98,4.16,0.4,0,879.8107,434,679,259.9
03/08/2020 11:00,4918,23.54,25.02,21.61,71.1,81.1,63.78,1.019,207.3,73.21,2.87,0.02,0,879.9712,703.7,1111,380.2
03/08/2020 12:00,4919,25.45,26.53,24.4,61.36,65.86,54.83,1.895,145.5,45.62,4.91,0.21,0,879.7267,955,1080,313.1
03/08/2020 13:00,4920,25.86,26.74,24.67,59.29,64.18,54.15,2.395,212.7,39.16,5.41,0.23,0,878.8736,850,1105,224.5
03/08/2020 14:00,4921,27.07,27.92,26.22,52.02,55.79,48.16,2.09,189.7,41.44,4.44,0.04,0,877.9418,999,1041,840
03/08/2020 15:00,4922,27.84,29.25,26.77,49.89,54.31,45.77,2.432,219.2,66.57,6.07,0.41,0,877.0516,931,991,803
03/08/2020 16:00,4923,28.37,29.2,27.44,45.53,49.24,41.45,2.245,195.4,42.8,5.49,0.22,0,876.2426,762.6,868,688.5
03/08/2020 17:00,4924,28.87,30.06,28.01,42.4,46.69,40.09,2.034,222,60.63,3.92,0.03,0,875.7133,586.3,688.7,479.1
03/08/2020 18:00,4925,29.26,30.01,28.58,43.07,45.02,40.94,1.775,234.5,41.99,3.69,0.14,0,875.6007,328.3,485.9,123
03/08/2020 19:00,4926,27.99,28.91,27.21,46.44,50.51,43.36,2.323,228.8,26.21,4.49,0.23,0,875.9454,74.07,134.3,13.53
03/08/2020 20:00,4927,26.33,27.41,24.5,56.14,67.05,50.27,1.813,299.4,29.07,2.62,0.57,0,876.5184,0.55,13.33,-1.435
03/08/2020 21:00,4928,23.97,24.55,23.37,69.56,71.83,67.12,1.805,335.1,16.58,2.61,1.06,0,876.8969,0,0,0
03/08/2020 22:00,4929,23.76,24.29,23.01,70.65,74.53,66.97,1.217,18.45,55.48,2.6,0.09,0,877.8341,0,0,0
03/08/2020 23:00,4930,23.53,23.82,23.25,72.65,73.88,71.5,0.696,52.16,46.11,1.28,0.03,0,878.8719,0,0,0
04/08/2020 00:00,4931,23.44,23.77,22.96,71.95,75.69,63.36,1.304,116.8,61.25,5.74,0.06,0,879.3195,0,0,0
04/08/2020 01:00,4932,22.88,23.63,21.96,66.58,72.29,63.09,1.997,178.8,53.08,5.54,0.04,0,879.0744,0,0,0
04/08/2020 02:00,4933,21.73,22.3,21.44,73.59,76,69.7,2.683,282.3,19,5.23,0.55,0,879.1677,0,0,0
04/08/2020 03:00,4934,21.42,21.84,20.93,76.12,78.6,73.8,1.101,355.2,30.17,2.6,0.05,0,878.4648,0,0,0
04/08/2020 04:00,4935,20.67,21.22,20.07,78.82,81.6,76.45,0.774,12.07,48.26,1.66,0.1,0,878.0393,0,0,0
04/08/2020 05:00,4936,20.18,20.88,19.27,78.51,80.9,75.6,1.139,327.9,24.33,2.24,0.26,0,878.1526,0,0,0
04/08/2020 06:00,4937,19.25,19.75,18.71,81.7,84.4,78.95,1.087,10.65,44.24,2.17,0.07,0,878.2777,0,0,0
04/08/2020 07:00,4938,19,19.56,18.51,82.6,84.8,78.41,1.414,355.8,34.43,2.39,0.18,0,878.2827,22.82,61.75,-1.026
04/08/2020 08:00,4939,20.59,22.31,19.37,75.1,79.26,68.21,1.039,337.7,41.43,1.9,0.18,0,878.5724,174.3,302.2,62.98
