TOA5,TMIX,CR1000,53683,CR1000.Std.31,CPU:TMIX.CR1,25326,hora,,,,,,,,,,
06/11/2017 04:00,5418,19.55,20.21,18.51,45.08,51.15,41.68,2.006,349,7.452,3.29,1.19,0,877,0,0,0
06/11/2017 05:00,5419,18.31,19.12,17.31,51.64,56.46,47.34,2.977,349.6,4.865,3.73,2.17,0,877,0,0.205,-1.641
06/11/2017 06:00,5420,17.47,17.83,17.08,55.23,56.57,53.3,1.986,344.8,12.97,3.2,0.65,0,877,0,0,0
06/11/2017 07:00,5421,17.08,17.56,16.57,56.48,58.92,54.53,1.417,1.259,13.01,2.45,0.58,0,877,5.998,38.77,-1.641
06/11/2017 08:00,5422,18.32,20.99,17.23,52.68,55.76,45.12,1.531,351.8,31.65,2.61,0.04,0,878,134,241.8,39.18
06/11/2017 09:00,5423,21.97,22.9,20.86,40.46,45.23,35.57,0.544,235.3,87.9,2.03,0.01,0,879,339.5,459.5,174.6
06/11/2017 10:00,5424,22.16,22.83,21.3,41.28,44.42,36.83,1.759,195.7,26.86,3.51,0.13,0,879,554.4,652.5,458.3
06/11/2017 11:00,5425,23.48,24.56,22.18,37.46,42.75,32.98,1.92,184.7,38.96,3.78,0.11,0,879,735.2,805,651.9
06/11/2017 12:00,5426,25.22,25.92,24.01,31.71,34.61,28.99,2.017,159,37.65,3.97,0.2,0,878,838,872,799.1
07/11/2017 04:00,5427,17.35,17.77,16.98,46.39,50.07,41.28,2.573,345.1,9.55,3.74,1.72,0,877,0,0,0
07/11/2017 05:00,5428,16.96,17.67,16.34,41.24,45.34,34.47,2.365,359,11.57,3.53,0.81,0,877,0,0,0
07/11/2017 06:00,5429,15.81,16.96,15.22,46.93,50.69,39.07,2.539,347,7.937,3.4,1.14,0,877,0,0,0
07/11/2017 07:00,5430,15.86,16.92,15.19,47.62,51.75,40.88,1.873,326.5,8.56,2.93,1.07,0,877,4.628,32.21,-1.847
07/11/2017 08:00,5431,17.13,18.59,16.07,45.13,46.91,39.38,1.318,343,20.04,2,0.73,0,878,111.2,213.1,32.62
07/11/2017 09:00,5432,20.9,22.04,18.52,36.91,42.82,33.85,0.685,119.1,79.32,1.58,0.07,0,878,321.7,432.1,168.4
07/11/2017 10:00,5433,22.6,23.61,21.69,33.09,37.11,28.59,1.149,167.3,36.27,2.45,0.04,0,879,538.2,642.3,432.3
07/11/2017 11:00,5434,23.54,24.28,22.96,30.85,33.39,27.6,1.768,184.1,28.01,4.29,0.31,0,878,727,787.6,643.5
07/11/2017 12:00,5435,24.92,25.78,24.05,28.49,30.63,26.48,1.716,184.5,45.03,4.43,0.06,0,877,816,849,783.9
07/11/2017 13:00,5436,25.99,26.83,24.83,28.63,30.59,26.88,1.858,180.9,43.52,4.16,0.03,0,876,849,862,829
07/11/2017 14:00,5437,26.97,28.46,25.94,29.26,31.24,26.23,2.071,196.7,44.92,4.54,0.15,0,875,803,845,746.4
07/11/2017 15:00,5438,28,29.13,27.19,27.3,29.6,24.83,1.986,180.1,49.37,4.56,0.07,0,874,668,747.6,583.8
07/11/2017 16:00,5439,28.52,29.1,27.84,25.69,27.01,24.32,2,182.7,46.47,4.86,0.01,0,873,485.1,584.2,383.9
07/11/2017 17:00,5440,28.44,29.09,27.97,26.41,27.83,24.9,1.692,174.2,38.43,4.4,0.19,0,873,268.5,383.3,155.6
07/11/2017 18:00,5441,28.14,29,26.73,27.67,30.59,25.72,1.05,151.5,35.82,2.13,0.05,0,874,64.79,155,3.075
07/11/2017 19:00,5442,24.91,26.77,22.83,37.32,45.85,30.22,1.582,18.07,42.5,3.76,0.36,0,874,0,3.075,-1.845
07/11/2017 20:00,5443,22.24,22.93,21.75,47.73,48.92,45.98,2.453,348.8,33.8,4.33,0.12,0,874,0,0.615,-2.051
07/11/2017 21:00,5444,21,21.86,20.47,50.88,52.63,48,2.167,342.2,11.89,3.46,0.92,0,875,0,0,0
07/11/2017 22:00,5445,20.47,20.85,20.04,51.71,53.23,50.09,2.436,340.7,8.52,3.36,1.5,0,875,0,0,0
07/11/2017 23:00,5446,19.88,20.31,19.49,50.88,52.89,46.55,1.672,327.9,24.2,2.84,0.39,0,875,0,0,0
08/11/2017 00:00,5447,19.9,20.48,19.36,49.97,53.74,42.6,1.235,294.6,38.96,2.65,0.28,0,875,0,0,0
08/11/2017 01:00,5448,18.68,19.42,17.93,55.12,59.66,49.48,2.85,347.4,4.074,3.79,1.9,0,875,0,0,-1.641
08/11/2017 02:00,5449,18.43,19.09,17.79,54.8,60.01,43.29,2.097,347.3,31.61,3.58,0.39,0,875,0,0,0
08/11/2017 03:00,5450,18.73,19.77,17.87,44.44,51.4,33.72,2.04,323.4,18.69,3.37,0.48,0,875,0,0,0
08/11/2017 04:00,5451,17.94,18.72,17.32,40.47,46.22,36.99,2.291,334.6,5.977,3.18,1.12,0,875,0,0,0
08/11/2017 05:00,5452,17.55,18.04,16.91,40.27,44.14,37.53,2.076,329.8,6.315,2.99,0.97,0,876,0,0,0
08/11/2017 06:00,5453,16.74,17.67,15.97,44.41,48.13,40.47,2.656,334.4,12.73,4.55,1.5,0,876,0,0.41,-2.051
08/11/2017 07:00,5454,15.58,16.45,15.05,49.35,52.29,44.59,3.329,345.9,5.638,4.48,2.4,0,876,4.234,30.57,-1.641
08/11/2017 08:00,5455,16.62,18.38,15.73,48.33,50.93,45.1,2.374,348.2,7.816,3.42,0.18,0,877,118.9,221.8,30.98
08/11/2017 09:00,5456,21.41,22.62,18.38,35.45,46.29,31.09,0.515,143.6,70.47,2.14,0.01,0,878,326,438.4,151.2
08/11/2017 10:00,5457,22.08,22.76,21.67,31.31,32.98,28.59,1.703,166.7,33.78,4.23,0.04,0,878,544.4,652,437.6
08/11/2017 11:00,5458,22.63,23.4,21.88,30.54,33.22,27.26,2.447,174.4,41.7,5.02,0.55,0,877,722.8,778.1,647
08/11/2017 12:00,5459,23.54,24.52,22.52,29.8,31.89,28.25,1.873,199.3,41.38,4.84,0.12,0,877,791.1,824,742.3
08/11/2017 13:00,5460,24.9,25.74,23.74,28.48,30.53,26.54,2.037,189,44.49,4.77,0.15,0,875,845,874,813
08/11/2017 14:00,5461,26.16,27.74,25.37,26.54,28.21,24.12,1.988,189.9,48.09,4.44,0.17,0,874,809,837,755
08/11/2017 15:00,5462,27.61,28.72,26.82,24.85,26.91,23.03,1.63,193.7,63.15,3.69,0.07,0,873,687.1,755.6,607.6
08/11/2017 16:00,5463,27.99,28.58,27.46,24.38,25.99,22.96,2.165,173,32.8,4.39,0.06,0,873,512.6,607.6,404.2
08/11/2017 17:00,5464,27.78,28.48,27.26,24.64,27.08,22.63,2.109,178,26.37,4.96,0.3,0,873,281.6,403.6,166
08/11/2017 18:00,5465,27.18,28.08,26.12,27.35,30.39,25.79,1.316,145.2,20.32,2.62,0.21,0,873,67.21,165,2.255
08/11/2017 19:00,5466,24.19,26.26,22.12,35.27,42.44,29.23,1.607,1.634,45.6,3.42,0.13,0,873,0,2.05,-2.05
08/11/2017 20:00,5467,21.24,22.32,20.23,45.13,48.89,41.18,2.47,345,11.14,3.39,1.06,0,874,0,0,0
08/11/2017 21:00,5468,20,20.36,19.7,49.37,50.74,47.9,2.512,339.2,8.6,3.48,1.06,0,875,0,0,0
08/11/2017 22:00,5469,19.69,20.17,19.36,50.89,52.17,49.31,2.265,348.6,8.92,2.94,1.52,0,875,0,0,0
08/11/2017 23:00,5470,19.2,19.97,18.61,52.68,54.73,49.86,2.32,344.3,8.9,3.58,1.58,0,875,0,0,0
09/11/2017 00:00,5471,19.34,19.97,18.81,51.61,53.57,49.55,1.482,337.4,6.574,2.38,0.9,0,875,0,0,0
09/11/2017 01:00,5472,18.82,19.26,18.3,53.54,55.85,49.07,1.719,339.8,14.34,2.31,1.31,0,875,0,0,0
09/11/2017 02:00,5473,18.09,19.29,17.21,56.7,61.13,49.31,2.193,347.7,7.119,3.24,1.25,0,876,0,0,-1.846
09/11/2017 03:00,5474,17.46,18.41,16.81,57.86,60.42,52.93,2.556,347.3,7.579,3.42,1.46,0,876,0,0,-2.051
09/11/2017 04:00,5475,16.98,17.43,16.54,58.54,60.69,56.78,2.571,350,9.16,4.08,0.84,0,876,0,0,0
09/11/2017 05:00,5476,16.74,17.23,16.27,58.22,60.5,56.54,2.157,349.9,34.32,4.13,0.01,0,876,0,0,0
09/11/2017 06:00,5477,16.16,16.89,15.66,59.67,62.37,57.23,2.876,336.2,6.366,3.73,1.67,0,876,0,0,0
09/11/2017 07:00,5478,16.75,17.5,16.11,55.56,58.73,51.81,1.888,301.2,17.8,3.24,0.6,0,876,3.345,25.64,-2.462
09/11/2017 08:00,5479,17.82,19.37,16.69,51.1,54.85,45.16,1.161,294.6,19.79,2.21,0.03,0,877,107.4,203.3,26.05
09/11/2017 09:00,5480,20.22,21.03,19.37,43.58,46.44,40.66,1.084,151.5,32.84,2.42,0.04,0,878,305.4,401.7,150.8
09/11/2017 10:00,5481,20.58,21.5,19.98,43.26,45.96,39.86,1.913,183.5,31.52,3.5,0.16,0,878,511.1,613.5,401.7
09/11/2017 11:00,5482,22,22.82,21.16,38.55,42.75,34.75,1.761,196.5,42.22,3.75,0.09,0,878,690.6,755.2,613.5
09/11/2017 12:00,5483,23.35,24.86,22.21,33.44,35.97,30.08,2.039,215.8,55.34,5.33,0.19,0,877,801,834,755.4
09/11/2017 13:00,5484,24.87,25.95,23.84,30.57,33.01,28.24,1.655,206.4,52.83,4.39,0.06,0,876,839,851,824
09/11/2017 14:00,5485,26.15,27.3,25.26,27.43,29.5,25.08,1.503,145.4,58.98,4.2,0.08,0,875,797.8,849,739.6
09/11/2017 15:00,5486,26.88,28.18,25.83,27.18,29.46,25.04,1.637,221.4,71.11,3.99,0.14,0,874,649.1,739.6,564.3
09/11/2017 16:00,5487,27.83,28.82,26.85,25.83,27.73,23.98,1.361,194.6,76.94,3.06,0.03,0,874,463,563.9,362.4
09/11/2017 17:00,5488,27.48,28.32,26.86,26.43,28.03,25.04,1.781,181.6,23.35,4.05,0.23,0,874,265.3,361.8,156
09/11/2017 18:00,5489,26.69,27.78,25.58,27.82,30.7,25.21,1.322,204,34.45,2.55,0.19,0,874,64.22,155.2,2.46
09/11/2017 19:00,5490,24.02,25.65,21.84,36,44.45,30.42,1.954,321.4,25.43,3.35,0.88,0,875,0,2.46,-1.845
09/11/2017 20:00,5491,21.52,21.95,21.21,45.69,46.98,43.67,3.242,345.1,6.278,4.38,1.43,0,875,0,0,0
09/11/2017 21:00,5492,20.92,21.42,20.37,47.93,49.78,46.13,2.112,337.8,23.52,3.95,0.53,0,876,0,0,0
09/11/2017 22:00,5493,20.29,20.81,19.49,50.95,54.59,48.22,1.474,354.3,54.61,3.18,0.04,0,877,0,0,0
09/11/2017 23:00,5494,20.68,21.06,20.21,48.07,51.01,46.38,2.555,5.93,14.34,4.49,1.46,0,877,0,0,0
10/11/2017 00:00,5495,20.14,20.55,19.66,48.54,49.99,46.96,2.102,356.7,13.09,2.88,1.17,0,877,0,0,0
10/11/2017 01:00,5496,19.41,20.72,18.3,50.29,54.55,46.11,1.813,16.19,23.63,3.01,0.34,0,877,0,0,0
10/11/2017 02:00,5497,18.61,19.08,18.06,53.39,56.26,50.94,2.202,13.88,14.32,3.69,0.82,0,877,0,0,-1.846
10/11/2017 03:00,5498,18.21,18.75,17.8,53.5,55.28,51.83,1.686,10.66,18.03,3.43,0.28,0,877,0,0,0
10/11/2017 04:00,5499,17.49,17.94,16.98,56.86,59.4,54.9,1.243,332.8,24.07,2.73,0.11,0,877,0,0,0
10/11/2017 05:00,5500,16.6,17.26,16.04,61.39,63.91,58.59,2.354,341.7,6.974,3.36,1.38,0,877,0,0,0
10/11/2017 06:00,5501,15.78,16.41,15.05,64.58,67.89,62.27,2.673,344.1,8.77,3.56,1.58,0,877,0,0,0
10/11/2017 07:00,5502,15.21,15.6,14.98,67.35,68.23,65.51,2.471,344.3,7.321,3.3,1.68,0,877,3.516,28.52,-1.641
10/11/2017 08:00,5503,16.54,19.1,15.36,62.6,66.05,54.57,1.979,355.7,35.39,3.47,0.08,0,878,107.9,206.8,28.93
10/11/2017 09:00,5504,20.4,21.32,19.1,50.11,54.84,45.96,0.783,151.6,33.52,1.87,0.02,0,878,313.5,424.1,145
10/11/2017 10:00,5505,21.59,22.25,20.97,45.51,48.68,41.73,1.547,174.7,29.47,3.59,0.29,0,878,532.7,624.9,424.9
10/11/2017 11:00,5506,22.4,23.09,21.61,43.77,46.63,40.91,2.097,199.4,27.46,4.16,0.35,0,878,704.6,775.5,625.9
10/11/2017 12:00,5507,23.86,25.54,22.75,39.09,42.06,33.72,1.729,169.1,55.12,3.97,0.16,0,877,805,834,774.5
10/11/2017 13:00,5508,25.07,26.25,24.08,34.75,38.45,31.68,2.041,205.7,51.86,4.93,0.1,0,876,840,847,831
10/11/2017 14:00,5509,26.07,27.34,25.23,30.69,33.48,28.34,2.127,213.3,47.19,5.01,0.14,0,875,795,833,741.5
10/11/2017 15:00,5510,27.1,28.15,26.11,28.76,31.17,26.3,2.054,210.1,60.48,4.72,0.1,0,874,662.7,741.2,577.7
10/11/2017 16:00,5511,27.87,29.06,26.99,27.15,29.46,24.5,1.819,186.4,52.02,4.5,0.06,0,874,487.3,578.3,382.3
10/11/2017 17:00,5512,27.47,28.32,26.92,28.02,29.87,25.79,1.99,174.2,30.13,4.38,0.13,0,874,264,381.9,148.4
10/11/2017 18:00,5513,27,27.71,25.61,29.2,33.76,26.74,0.915,199.8,60.42,2.43,0.07,0,874,61.45,148.2,2.05
10/11/2017 19:00,5514,23.96,25.61,22.46,38.68,44.38,32.13,2.218,335.5,18.22,3.79,0.61,0,874,0,2.05,-1.435
10/11/2017 20:00,5515,22.23,22.49,21.91,45.13,46.63,44.19,2.775,346.4,8.07,3.77,1.07,0,875,0,0,0
10/11/2017 21:00,5516,23.01,23.52,22.37,43.01,45,40.82,1.036,287.5,78.36,2.97,0.06,0,876,0,0,0
10/11/2017 22:00,5517,23.33,23.76,22.88,43.84,45.89,41.09,1.747,152.5,50.2,5.69,0.08,0,876,0,0,-1.435
10/11/2017 23:00,5518,23.09,23.72,22.46,43.87,46.67,40.85,1.766,246.6,70.64,3.85,0.02,0,876,0,0,0
11/11/2017 00:00,5519,22.48,22.7,22.2,44.89,46.19,43.68,1.457,211.7,32.9,2.71,0.1,0,877,0,0,0
11/11/2017 01:00,5520,22.05,22.33,21.55,46.22,49.5,45.21,1.087,174.2,27.54,2.24,0.19,0,877,0,0,0
11/11/2017 02:00,5521,21.49,21.69,21.28,47.1,48.27,46.03,1.235,182,23.95,3.53,0.23,0,877,0,0,0
11/11/2017 03:00,5522,21,21.52,20.1,47.34,49.95,45.38,1.288,165.3,21.4,2.89,0.3,0,877,0,0,0
11/11/2017 04:00,5523,19.71,20.2,19.05,51.7,54.83,49.4,1.084,152.7,80.7,3.28,0.02,0,876,0,0,0
11/11/2017 05:00,5524,18.67,19.36,17.86,56.07,59.25,53.12,1.702,297,17.02,2.75,0.31,0,876,0,0,0
11/11/2017 06:00,5525,17.24,17.86,16.67,61.24,63.15,59.25,2.5,337.4,9.91,4.41,1.56,0,877,0,0,0
11/11/2017 07:00,5526,16.62,16.95,16.14,63.91,65.81,61.99,1.597,354.1,65.65,3.79,0.07,0,877,3.482,26.87,-1.231
11/11/2017 08:00,5527,17.66,19.23,16.34,60.38,65.37,55.48,1.025,9.22,26.62,2.09,0.32,0,878,112.3,213.9,27.28
11/11/2017 09:00,5528,20.96,21.67,19.06,48.59,55.89,45.7,0.742,211.9,74.21,2.06,0.03,0,878,312.1,421.8,147.1
11/11/2017 10:00,5529,22.29,23.14,21.07,45.08,48.81,42.75,1.252,172.4,64.7,3.92,0.03,0,878,525.1,631.8,422.8
11/11/2017 11:00,5530,22.53,23.13,21.7,44.1,47.37,41.45,1.523,183.8,62.89,4.65,0.03,0,878,703.2,770.2,632.8
11/11/2017 12:00,5531,24.06,25.07,22.89,39.31,42.64,35.83,1.767,208.2,64.78,4.36,0.04,0,877,808,836,769.9
11/11/2017 13:00,5532,25.09,26.79,24.11,36.36,39.88,32.22,1.962,209.1,60.71,4.67,0.26,0,876,838,846,816
11/11/2017 14:00,5533,26.01,26.96,24.92,33.74,38.21,31.78,1.708,182,83.3,4.47,0.16,0,875,795.3,833,751.9
11/11/2017 15:00,5534,27.06,28.39,26.11,31.42,33.68,29.09,1.864,189.7,63.12,4.43,0.04,0,874,679.3,751.9,598.6
11/11/2017 16:00,5535,27.61,28.62,26.78,29.89,31.54,27.96,1.926,179.2,53.13,4.48,0.03,0,873,506.3,600.2,383.9
11/11/2017 17:00,5536,27.35,28.21,27.02,29.16,30.55,27.93,1.763,195.9,63.62,3.83,0.09,0,873,251,385.2,119.7
11/11/2017 18:00,5537,26.48,27.37,25.58,30.81,33.83,28.51,1.558,226.1,45.17,2.9,0.26,0,874,45.76,122.4,3.075
11/11/2017 19:00,5538,24.13,25.68,22.25,39.18,46.6,33.62,2.745,310.4,18.76,4.27,1.43,0,874,0,3.075,-1.435
11/11/2017 20:00,5539,21.96,22.32,21.69,47.27,48.24,46.02,3.583,340.9,9.66,6.3,0.34,0,874,0,0,0
11/11/2017 21:00,5540,22.18,22.71,21.82,47.22,48.1,46.5,2.123,353.3,12.45,3.32,0.17,0,875,0,0,0
11/11/2017 22:00,5541,22.28,22.71,21.89,47.24,50.18,38.44,0.974,121.6,63.6,4.56,0.06,0,876,0,0,0
11/11/2017 23:00,5542,21.38,22.44,20.74,47.5,51.92,39.97,1.793,299.8,30.9,3.11,0.05,0,876,0,0,0
12/11/2017 00:00,5543,20.07,21.29,18.81,50.3,54.55,43.58,1.956,312.8,37.53,3.52,0.55,0,877,0,0,0
12/11/2017 01:00,5544,18.81,19.25,18.3,52.96,55.13,50.47,2.858,347.4,6.325,4.28,1.9,0,877,0,0,0
12/11/2017 02:00,5545,18.52,19.15,18.06,53.01,55.81,50.43,1.921,323.3,33.95,4.11,0.51,0,877,0,0,0
12/11/2017 03:00,5546,18.52,19.12,17.97,51.8,53.84,49.38,1.502,304.7,45.38,3.21,0.03,0,877,0,0,0
12/11/2017 04:00,5547,18.16,19.33,17.29,53.54,56.81,48.64,1.562,309.1,16.37,2.85,0.12,0,877,0,0,0
12/11/2017 05:00,5548,17.12,17.77,16.51,57.97,60.29,55.52,1.946,330.6,15.27,3.06,0.92,0,877,0,0,0
12/11/2017 06:00,5549,16.44,16.75,16.14,60.63,61.76,59.5,2.581,340.4,5.596,3.51,1.43,0,877,0,0,0
12/11/2017 07:00,5550,15.75,16.14,15.39,63.47,65.13,61.79,2.789,342.2,5.091,4.4,1.56,0,878,3.244,25.23,-1.641
12/11/2017 08:00,5551,16.72,18.65,15.46,60.35,64.72,53.41,1.465,3.597,23.4,3.5,0.23,0,878,105.6,202.3,25.44
12/11/2017 09:00,5552,20.06,21.06,18.75,48.86,53.31,44.88,1.141,258,69.84,3.11,0.02,0,879,309.8,426.5,139.7
12/11/2017 10:00,5553,21.09,21.95,20.32,46.47,48.41,41.93,1.804,189.9,28.94,3.39,0.12,0,879,528.3,627.7,427.1
12/11/2017 11:00,5554,22.63,23.71,21.47,40.99,44.96,37.43,1.461,176.9,53.43,3.43,0.03,0,879,700.7,759.9,628.5
12/11/2017 12:00,5555,23.79,24.62,22.55,37.39,41.42,34.98,2.057,166.4,48.36,4.22,0.09,0,878,802,832,751.1
12/11/2017 13:00,5556,25.48,26.52,24.35,33.16,35.6,31.1,1.714,157.8,58.19,3.94,0.13,0,877,829,838,791.3
12/11/2017 14:00,5557,26.16,26.72,25.26,31.75,33.92,30.18,2.18,191.2,52.3,5.24,0.1,0,876,791.7,826,740.4
12/11/2017 15:00,5558,26.82,27.44,26.14,30.58,32.08,28.82,2.529,169.6,57.63,6.7,0.33,0,875,666.3,740.8,573.2
12/11/2017 16:00,5559,27.61,28.7,26.18,28.86,31.95,26.84,1.629,160.7,53.88,3.91,0.07,0,874,464.5,573.2,358.7
12/11/2017 17:00,5560,27.72,28.32,26.93,28.43,29.64,27.29,1.595,174.6,38.81,2.82,0.19,0,874,257.7,358.7,156.8
12/11/2017 18:00,5561,26.74,27.68,25.68,30.33,33.11,28.24,1.854,275,38.85,3.84,0.34,0,875,65.69,156.2,2.87
12/11/2017 19:00,5562,24.38,25.68,22.83,37.77,43.91,32.74,3.034,319.6,18.01,5.52,1.59,0,875,0,2.665,-1.64
12/11/2017 20:00,5563,22.99,23.35,22.66,44.64,45.58,43.67,2.493,350.8,11.72,4.07,1.13,0,876,0,0,0
12/11/2017 21:00,5564,23.78,24.27,23.21,40.86,44.46,36.56,2.276,78.95,46.55,6.47,0.33,0,877,0,0,0
12/11/2017 22:00,5565,23.41,23.86,22.5,35.75,39.97,33.43,1.468,90.7,56.73,3.17,0.01,0,878,0,0,0
12/11/2017 23:00,5566,22,22.94,20.6,39.22,45.76,34.52,1.681,344.9,77.76,4.04,0.08,0,878,0,0,0
13/11/2017 00:00,5567,19.97,20.67,19.25,47.25,49.98,45.18,2.772,297.7,13.81,4.56,1.22,0,879,0,0,-2.051
13/11/2017 01:00,5568,19.12,19.66,18.27,49.19,52.78,46.59,2.25,307,18.29,3.82,0.3,0,878,0,0,0
13/11/2017 02:00,5569,18.76,19.94,17.65,50.29,54.76,45.26,2.246,319.4,30.98,4.03,0.34,0,878,0,0,-2.667
13/11/2017 03:00,5570,17.64,18.3,17.02,54.82,57.32,52.31,2.031,312.4,15.88,3.89,0.74,0,878,0,0,0
13/11/2017 04:00,5571,17.25,17.9,16.51,56.07,59.95,53.58,1.789,322.3,27.39,3.62,0.02,0,878,0,0,0
13/11/2017 05:00,5572,16.5,17.09,15.76,59.77,62.4,57.2,1.161,350.3,43.18,3.27,0.03,0,878,0,0,0
13/11/2017 06:00,5573,16.19,16.79,15.6,60.7,63.19,58.32,2.949,342.1,5.959,4.01,1.68,0,878,0,0,0
13/11/2017 07:00,5574,15.44,16.48,14.78,63.65,65.95,59.51,2.781,337.1,7.964,3.77,1.71,0,879,2.745,26.06,-2.051
13/11/2017 08:00,5575,16.52,19.58,14.85,60.07,65.88,47.07,1.265,334.5,36.53,2.8,0.01,0,880,115,219.7,26.47
13/11/2017 09:00,5576,20.55,21.22,19.58,43.25,46.5,40.76,1.155,178.1,50.88,2.92,0.03,0,880,330.4,447.2,138.1
13/11/2017 10:00,5577,20.82,21.44,20.36,40.89,44.19,37.68,2.285,182.4,28.53,4.17,0.24,0,880,550.7,650.2,448.1
13/11/2017 11:00,5578,21.97,23.4,21.27,37.85,40.81,34.61,1.827,161.7,42.38,3.95,0.02,0,880,721.2,779,651.1
13/11/2017 12:00,5579,23.46,24.45,22.31,33.86,38.86,29.98,1.665,198.4,61.52,5.96,0.1,0,880,814,846,779.2
13/11/2017 13:00,5580,24.99,26.73,23.4,30.28,34.41,26.92,1.797,201.3,54.37,5.39,0.12,0,879,840,849,828
13/11/2017 14:00,5581,26.3,27.51,25.13,27.21,30.32,24.84,1.429,170.2,74.15,4.39,0.07,0,877,795.1,831,748.8
13/11/2017 15:00,5582,27.27,28.72,26.34,24.92,27.59,21.6,1.952,201.4,55.9,4.29,0.08,0,876,679.3,749,591.6
13/11/2017 16:00,5583,27.8,28.75,27.22,23.43,25.48,21.6,1.94,206.6,55.4,4.47,0.04,0,875,494.6,590.4,385.2
13/11/2017 17:00,5584,28.3,29.16,27.67,21.92,23.61,20.75,1.441,189,43.91,4.12,0.03,0,875,271.6,384.8,157.6
13/11/2017 18:00,5585,27.01,28.18,25.65,23.96,28.79,20.96,1.018,353.3,73.54,2.49,0.03,0,875,63.44,157,2.255
13/11/2017 19:00,5586,23.69,25.78,22.12,34.5,40.03,27.77,2.687,337.6,12.17,4.3,0.82,0,876,0,2.05,-1.64
13/11/2017 20:00,5587,23.4,24.54,22.01,30.29,40.16,22.09,3.412,3.753,15.9,5.64,1.54,0,877,0,0,0
13/11/2017 21:00,5588,23.46,24.03,22.81,24.5,27.1,22.16,3.139,51.49,56.86,7.68,0.16,0,878,0,0,0
13/11/2017 22:00,5589,22.63,23.25,21.49,27.29,31.46,25.5,1.005,224.1,73.6,2.89,0.03,0,879,0,0,0
13/11/2017 23:00,5590,21.44,22.58,19.25,29.81,35.45,27.07,2.108,312.2,40.76,4.62,0.42,0,879,0,0,-2.461
14/11/2017 00:00,5591,19.07,19.7,18.3,36.44,39.84,34.19,3.36,313,22.58,5.69,0.74,0,879,0,0,0
14/11/2017 01:00,5592,18.53,19.32,18.03,38.46,40.12,35.21,3.485,297.5,13.5,5.44,1.58,0,879,0,0,0
14/11/2017 02:00,5593,17.99,18.34,17.22,40.15,42.88,38.52,3.1,296.2,12.54,4.31,1.3,0,879,0,0,0
14/11/2017 03:00,5594,16.62,17.6,15.69,46.41,50.31,42.17,2.696,314.6,16.77,4.28,1.41,0,879,0,0,0
14/11/2017 04:00,5595,16.08,16.82,15.63,49.24,51.47,46.43,2.135,340.8,22.22,3.57,0.31,0,879,0,0,0
14/11/2017 05:00,5596,15.06,15.87,14.44,54.84,57.23,50.96,1.892,350.1,22.07,3.4,0.14,0,879,0,0,0
14/11/2017 06:00,5597,14.69,15.05,14.33,56.64,58.76,54.85,1.742,340.4,16.91,2.73,0.57,0,879,0,0,0
14/11/2017 07:00,5598,14.51,14.88,14.13,57.75,59.75,56.48,2.609,352.2,8.87,3.43,1.72,0,879,2.399,24.83,-1.642
14/11/2017 08:00,5599,15.37,17.33,14.03,53.85,58.56,48.75,2.183,340,21.02,3.75,0.13,0,880,114.3,217.3,25.24
14/11/2017 09:00,5600,19.78,20.79,17.33,41.84,48.68,37.93,0.691,131.5,65.47,2.23,0.01,0,880,325.2,437.8,132.7
14/11/2017 10:00,5601,20.33,21.27,19.7,39.37,41.9,35.3,1.7,161.7,47.26,3.86,0.09,0,880,540.8,637.7,438.6
14/11/2017 11:00,5602,21.33,22.49,20.52,35.5,38.7,32.78,1.765,190,53.92,3.96,0.02,0,880,707.9,768.1,636.9
14/11/2017 12:00,5603,22.62,24.32,21.36,32.75,35.46,28.59,1.689,167.7,57.52,3.78,0.08,0,879,809,842,747.4
14/11/2017 13:00,5604,23.98,25.14,22.89,28.36,31.27,25.76,2.068,195.7,40.19,5.45,0.3,0,878,845,860,825
14/11/2017 14:00,5605,24.81,26.02,23.88,27.35,29.74,24.7,2.36,182.2,32.09,5.25,0.16,0,876,802,843,757.2
14/11/2017 15:00,5606,25.48,26.35,24.96,24.93,27.39,23,2.667,165.7,34.38,5,0.22,0,875,685.5,762,598.2
14/11/2017 16:00,5607,26.39,28.08,25.36,21.94,24.46,19.19,2.26,181.5,44.05,5.11,0.04,0,875,490.6,598,374.5
14/11/2017 17:00,5608,26.7,27.4,26.14,21.43,22.83,20.28,1.417,151.9,73.75,3.67,0.02,0,875,265.1,372.9,163
14/11/2017 18:00,5609,26.24,27.1,25.07,23.12,26.54,20.79,0.624,135.7,60.16,1.55,0.13,0,875,74.39,162.4,2.46
14/11/2017 19:00,5610,23.26,25.1,21.1,30.51,37.75,24.4,2.365,328.6,14.99,5.62,0.19,0,875,0,2.46,-1.845
14/11/2017 20:00,5611,20.95,21.45,19.99,37.66,41.71,35.5,2.017,321.1,51.97,3.79,0.09,0,875,0,0,0
14/11/2017 21:00,5612,19.84,20.24,19.48,41.1,43.31,39.19,2.099,348.4,19.43,3.58,0.75,0,876,0,0,0
14/11/2017 22:00,5613,19.83,20.24,19.22,39.93,41.92,38.11,2.033,341.1,15,3.46,0.54,0,876,0,0,0
14/11/2017 23:00,5614,19.36,20,18.85,43.99,46.55,40.35,1.475,7.084,41.39,2.01,0.67,0,876,0,0,0
15/11/2017 00:00,5615,19.52,19.97,18.98,45.58,47.51,43.76,1.965,345,15.41,2.83,1.25,0,877,0,0,0
