TOA5,TMIX,CR1000,53683,CR1000.Std.25,CPU:TMIX.CR1,52041,hora,,,,,,,,,
TIMESTAMP,RECORD,Temp_Avg,Temp_Max,Temp_Min,RH_Avg,RH_Max,RH_Min,WSpeed_Avg,WDir_Avg,WSpeed_Max,WSpeed_Min,Rain_Tot,Press_Avg,Rad_Avg,Rad_Max,Rad_Min
TS,RN,pC,pC,pC,%,%,%,m/s,Deg,m/s,m/s,mm,hPa,W/m^2,W/m^2,W/m^2
,,Avg,Max,Min,Avg,Max,Min,WVc,WVc,Max,Min,Tot,Avg,Avg,Max,Min
23/09/2016 14:00,3098,25.87,26.65,25.18,49.18,53.32,46.47,1.99,211.9,4.34,0.06,0,876,1003,1295,495.2
23/09/2016 15:00,3099,26.35,27.12,25.45,46.27,49.8,43.48,2.041,207.5,4.63,0.1,0,875,892,950,812
23/09/2016 16:00,3100,26.41,27.12,25.8,44.83,47.76,41.44,2.959,208.4,5.97,0.33,0,874,652.4,810,267.7
23/09/2016 17:00,3101,25.95,26.51,25.35,45.21,46.95,41.95,3.359,251.1,6.05,0.38,0,874,437.7,553.9,223.2
23/09/2016 18:00,3102,25.1,25.97,24.56,48.15,51.66,43.59,2.093,250.8,3.49,0.91,0,875,108.1,295.3,31.82
23/09/2016 19:00,3103,23.8,24.76,22.83,57.27,66.27,47.78,1.519,301.6,2.39,0.53,0,875,8.15,31.6,0
23/09/2016 20:00,3104,22.57,23.27,21.67,64.28,69.88,57.49,1.567,331,2.84,0.82,0,876,0,0,0
23/09/2016 21:00,3105,21.8,22.32,21.5,68.01,70.39,63.51,1.189,352.4,2.64,0.01,0,877,0,0,0
23/09/2016 22:00,3106,21.25,21.92,20.7,71.35,74.28,69.3,0.787,286.2,2.25,0.08,0,878,0,0,0
23/09/2016 23:00,3107,20.32,21.69,19.54,76.51,81,69.45,1.984,346.5,3.71,0.19,0,878,0,0,0
24/09/2016 00:00,3108,19.68,20.22,19.14,73.76,76.47,71.54,1.368,317.9,2.54,0.09,0,877,0,0,0
24/09/2016 01:00,3109,19.3,19.69,18.91,78.77,81.3,74.26,1.197,172.5,3,0.12,0,878,0,0,0
24/09/2016 02:00,3110,19.06,19.49,18.74,80.4,81.8,76.92,0.994,0.989,1.65,0.26,0.1,877,0,0,0
24/09/2016 03:00,3111,18.6,18.94,18.16,81.2,82.9,79.88,1.391,355.6,2.16,0.76,0,877,0,0,0
24/09/2016 04:00,3112,18.34,18.74,17.65,79.43,82,77.3,1.348,341.8,2.07,0.58,0,877,0,0,0
24/09/2016 05:00,3113,17.91,18.37,17.59,79.07,81.6,76.45,1.455,348.3,2.1,0.89,0,877,0,0,0
24/09/2016 06:00,3114,18.43,18.88,18.13,77.27,79.14,73.86,1.53,330,2.17,0.74,0,877,0,0,0
24/09/2016 07:00,3115,17.84,18.44,17.55,81.3,83.5,78.39,1.444,350.6,2.01,0.17,0,878,8.06,37.22,0
24/09/2016 08:00,3116,19.07,20.92,17.52,72.54,82.1,62.31,0.968,7.19,2.35,0.18,0,878,203.1,372.2,38.12
24/09/2016 09:00,3117,21.49,22.36,20.68,62.97,65.96,60.15,1.246,185.5,3.5,0.15,0,879,490.7,644.2,373.1
24/09/2016 10:00,3118,22.45,23.3,21.77,61.67,65.62,57.68,1.761,164.2,3.94,0.02,0,879,763.6,936,477.8
24/09/2016 11:00,3119,23.12,24.18,22.11,61.88,66.63,57.04,1.727,195.1,4.64,0.12,0,879,688.9,1132,225
24/09/2016 12:00,3120,24.13,25.71,23.23,59.47,63.47,52.85,2.479,235,4.58,0.3,0,878,855,1275,319.1
24/09/2016 13:00,3121,25.16,26.14,24.04,54.16,60.81,49.2,2.339,214.6,4.75,0.05,0,877,1041,1287,328.3
24/09/2016 14:00,3122,26,26.81,25.25,49.73,53.14,46.81,2.083,179.7,4.7,0.24,0,876,896,1191,459.6
24/09/2016 15:00,3123,26.54,27.73,25.62,48.09,53.96,43.38,1.873,119.5,3.88,0.05,0,875,773.5,1138,205.4
24/09/2016 16:00,3124,25.7,26.47,24.99,50.61,55.5,46.51,2.03,249.6,4.4,0.05,0,875,183.8,266.2,105.1
24/09/2016 17:00,3125,24.96,25.44,24.62,54.68,57.03,52.78,2.924,259.7,4.48,0.62,0,874,189.8,256.6,116.1
24/09/2016 18:00,3126,24.55,24.9,24.18,55.34,57.14,53.67,2.177,265.8,3.68,0.85,0,874,91.2,130.4,40.11
24/09/2016 19:00,3127,23.94,24.35,23.51,59.23,65.42,55.61,0.86,267.8,2.07,0.11,0,875,7.822,39.67,0
24/09/2016 20:00,3128,23.11,23.65,22.49,64.32,69.43,58.65,0.682,335.7,1.48,0.09,0,875,0,0,0
24/09/2016 21:00,3129,22.05,22.59,21.47,71.38,74.61,66.37,1.684,347.7,2.9,0.88,0,876,0,0,0
24/09/2016 22:00,3130,21.55,21.92,20.94,72.98,75.47,71.42,1.479,313.7,3.19,0.45,0,876,0,0,0
24/09/2016 23:00,3131,20.94,21.62,20.39,75.17,79.08,71.59,1.411,345.3,2.71,0.12,0,877,0,0,0
25/09/2016 00:00,3132,20.21,20.8,19.78,75.93,78.5,72.51,2.193,345.2,3.13,1.32,0.1,877,0,0,0
25/09/2016 01:00,3133,19.56,20.39,18.77,74.63,77.46,70.57,2.169,329.3,3.1,1.18,0,876,0,0,0
25/09/2016 02:00,3134,19.27,19.66,18.8,74.68,77.36,71.37,1.453,356.7,2.67,0.82,0,876,0,0,0
25/09/2016 03:00,3135,18.73,19.19,18.33,77.19,78.8,74.92,2.156,349.7,3.1,1.28,0,875,0,0,0
25/09/2016 04:00,3136,18.69,19.53,18.1,77.7,80.4,73.28,1.415,343.8,2.44,0.27,0,875,0,0,0
25/09/2016 05:00,3137,18.47,18.88,18.2,79.05,80.2,77.03,0.939,355.9,2.34,0.13,0,875,0,0,0
25/09/2016 06:00,3138,17.98,18.47,17.65,82.5,84.9,80,0.749,13.93,1.57,0.02,0,876,0,0,0
25/09/2016 07:00,3139,18.1,18.51,17.76,83.8,85.1,82.8,1.469,356.5,2.04,0.69,0,876,14.3,60.09,0
25/09/2016 08:00,3140,19.5,20.46,18.44,79.68,83.4,70.41,1.27,336.1,2.47,0.38,0,877,123.5,272.1,60.99
25/09/2016 09:00,3141,21.72,22.56,20.43,67.11,70.78,64.19,1.029,133.5,2.82,0.1,0,877,384.7,618,215.2
25/09/2016 10:00,3142,22.02,23.68,21.33,67.19,71.48,58.07,1.684,175.5,3.29,0.08,0,878,463.1,965,206.6
25/09/2016 11:00,3143,23.16,23.74,22.62,64.7,67.82,59.46,1.419,227.2,3.21,0.02,0,877,417.1,794.2,229.5
25/09/2016 12:00,3144,24.09,24.96,22.69,61.74,69.08,57.65,1.656,179.3,4.64,0.19,0,877,832,1140,418.8
25/09/2016 13:00,3145,25.16,26.21,24.51,57.32,61.11,52.53,2.3,182.6,4.91,0.06,0,876,917,1182,500.2
25/09/2016 14:00,3146,26.08,26.92,25.52,52.94,56.78,49.97,1.979,201.7,3.72,0.06,0,874,747.3,1147,413.1
25/09/2016 15:00,3147,26.73,27.5,25.9,47.32,52.19,42.7,2.562,185.5,5.24,0.44,0,873,817,988,416.5
25/09/2016 16:00,3148,26.49,27.43,25.86,47.64,50.21,45.25,2.433,209.3,4.99,0.02,0,872,339.4,526.1,266.6
25/09/2016 17:00,3149,26.73,27.34,26.14,46.51,50.42,43.14,2.277,242.4,4.46,0.54,0,872,311.1,468.3,125.7
25/09/2016 18:00,3150,25.62,26.28,25.24,52.23,54.55,46.41,2.421,196.7,3.7,0.78,0,872,30.53,125,7.395
25/09/2016 19:00,3151,25.08,25.48,24.42,57.5,63.37,53.77,1.568,226.2,4.62,0.31,0.1,873,1.704,7.171,0
25/09/2016 20:00,3152,20.93,24.52,19.16,73.57,82.3,58.47,4.574,307.7,17.76,0.7,0.7,874,2.479,37.65,0
25/09/2016 21:00,3153,17.91,19.71,17.17,85.7,88.3,78.47,3.594,76.58,11.92,0.13,2,876,0.622,3.363,0
25/09/2016 22:00,3154,18.15,18.57,17.45,85.7,87.4,83.7,2.215,295.1,4.66,0.06,0.3,877,0.065,1.121,0
25/09/2016 23:00,3155,17.63,18.2,17.14,85.7,87.8,82.6,1.992,235.6,4.49,0.08,0.2,878,0.109,1.121,0
26/09/2016 00:00,3156,17.24,17.45,17.07,86.9,88,85.9,1.14,266.4,2.55,0.05,2.4,877,0,0,0
26/09/2016 01:00,3157,17.41,17.65,17.18,87.6,88,86.6,0.859,104.6,1.67,0.02,0,876,0,0,0
26/09/2016 02:00,3158,17.39,17.65,17.25,88.2,88.6,87.7,0.908,65.88,1.96,0.03,0,876,0,0,0
26/09/2016 03:00,3159,17.73,17.99,17.52,87.4,88.2,86.6,0.901,293.2,1.55,0.16,0,876,0,0,0
26/09/2016 04:00,3160,17.73,17.89,17.55,86.9,87.7,86.3,0.404,288.2,1.36,0.02,0,875,0,0,0
26/09/2016 05:00,3161,17.64,17.89,17.35,88.4,89,87.6,0.704,131.9,1.52,0.16,0.1,876,0.006,0.224,0
26/09/2016 06:00,3162,17.91,18.2,17.62,88,88.4,87.7,0.61,342.3,1.19,0.02,0,876,0,0,0
26/09/2016 07:00,3163,17.87,18.13,17.69,87.6,88.2,86,0.796,205.5,1.8,0.07,0,876,28.26,97.5,0
26/09/2016 08:00,3164,17.79,18.3,17.38,88.3,89.5,84.9,0.62,194.1,2.01,0.01,0,876,87.3,119.5,70.63
26/09/2016 09:00,3165,20.04,21.01,18.13,78.3,85.7,72.79,0.911,142.2,2.61,0.04,0,876,487,725,96.2
26/09/2016 10:00,3166,20.97,22.39,20.14,73.23,77.74,66.71,1.498,173.5,3.42,0.19,0,877,716.5,865,325.7
26/09/2016 11:00,3167,22.25,22.89,21.7,68.36,73.4,64.66,2.019,172.9,4.34,0.09,0,876,941,1099,664.2
26/09/2016 12:00,3168,22.67,23.4,22,65.88,71.5,61.56,2.517,187.4,5.32,0.44,0,876,1045,1151,372.5
26/09/2016 13:00,3169,23.68,24.52,22.68,60.87,67.48,54.75,2.647,184.2,5.53,0.14,0,875,959,1210,390.8
26/09/2016 14:00,3170,24.83,25.9,24.1,55.57,59.75,51.37,2.532,204.1,5.47,0.25,0,874,930,1121,331.4
26/09/2016 15:00,3171,25.16,26.03,24.23,53.75,58.31,48.92,2.49,211.8,5.08,0.21,0,873,817,966,413.6
26/09/2016 16:00,3172,25.4,26.1,24.94,51.67,56.47,46.57,2.014,203.7,4.2,0.09,0,873,462.6,785.1,248.5
26/09/2016 17:00,3173,25.66,26.11,25.23,52.28,55.46,48.04,1.81,259.1,3.89,0.09,0,873,378.3,510.7,236.4
26/09/2016 18:00,3174,25.34,25.91,24.73,52.05,54.92,48.72,1.862,293.6,3.46,0.18,0,873,167.6,348.5,21.96
26/09/2016 19:00,3175,24.36,24.76,24.15,57.28,59.96,54.21,1.492,279.3,2.86,0.53,0,873,4.083,21.74,0
26/09/2016 20:00,3176,23.43,24.35,22.9,65.72,71.82,56.39,1.496,319.1,2.44,0.5,0,874,0,0,0
26/09/2016 21:00,3177,22.56,23.04,21.98,74.52,78.83,71.07,1.753,314.3,3.57,0.71,0,875,0,0,0
26/09/2016 22:00,3178,21.4,22.19,20.96,77.85,81.2,72.5,2.075,320.2,4.35,0.09,0,875,0,0,0
26/09/2016 23:00,3179,21.49,21.75,21.14,77.33,81.6,73.87,0.918,335.9,1.79,0.39,0,875,0,0,0
27/09/2016 00:00,3180,21.14,21.85,20.73,78.76,81.1,73.5,1.39,315.4,3.29,0.16,0,875,0,0,0
27/09/2016 01:00,3181,21.03,21.31,20.83,81.2,83.3,78.4,0.987,24.06,2.02,0.15,0,875,0,0,0
27/09/2016 02:00,3182,21.06,21.24,20.83,80.6,82.1,79.25,1.113,173,2.33,0.27,0,874,0,0,0
27/09/2016 03:00,3183,20.62,21.14,20.26,82.7,84.4,80.4,1.199,196.5,3.65,0.04,0,874,0,0,0
27/09/2016 04:00,3184,20.13,20.46,19.91,83.8,84.9,83.1,1.145,270.8,2.26,0.03,0,874,0,0,0
27/09/2016 05:00,3185,19.9,20.09,19.74,85.5,86.6,84.2,0.765,218.3,2.04,0.05,0,875,0,0,0
27/09/2016 06:00,3186,19.73,19.95,19.51,87.2,87.7,86.4,0.839,336.8,1.4,0.18,0,875,0,0,0
27/09/2016 07:00,3187,19.88,20.29,19.61,86.7,87.8,85.3,0.98,1.793,2.16,0.06,0,875,9,48.42,0
27/09/2016 08:00,3188,20.35,20.73,20.12,85.5,86.8,83.5,0.684,1.183,1.42,0.01,0,875,103.6,305.3,47.08
27/09/2016 09:00,3189,22.7,23.99,20.66,74.2,83.4,66.47,0.654,230.4,2.24,0.02,0,876,416.8,500,186.3
27/09/2016 10:00,3190,23.26,24.28,22.62,70.8,76.3,65.14,1.677,197.5,3.81,0.13,0,876,640.4,899,294.5
27/09/2016 11:00,3191,23.8,24.73,23.09,64.44,69.97,58.91,2.039,204.8,3.93,0.21,0,876,638.8,1153,382.8
27/09/2016 12:00,3192,24.21,24.69,23.74,61.09,65.71,56.59,1.891,200.8,3.75,0.17,0,876,507.3,1206,244.3
27/09/2016 13:00,3193,24.96,26.15,24.15,59.89,63.71,54.95,2.424,221.7,4.97,0.19,0,875,806,1278,456.9
27/09/2016 14:00,3194,25.95,27.16,25.02,56.55,60.53,52.42,2.407,211.9,5.71,0.13,0,873,918,1214,382.8
27/09/2016 15:00,3195,26.48,28.14,25.63,54.48,58.48,48.51,2.66,209.3,5.44,0.31,0,872,882,1055,418.3
27/09/2016 16:00,3196,23.43,26.98,20.46,67.06,82.7,50.86,2.815,71.82,12.57,0.3,0.8,872,122.1,822,27.78
27/09/2016 17:00,3197,21.72,22.29,20.95,79.62,82.6,75.87,2.564,335.1,4.94,0.85,0,872,118.3,163.9,61.63
27/09/2016 18:00,3198,22.16,22.66,21.84,80.4,83.9,75.53,1.216,80.5,2.14,0.13,0,873,23.2,85.4,11.43
27/09/2016 19:00,3199,21.77,22.15,20.93,81.4,84.9,77.4,1.302,54.36,2.8,0.07,0,874,3.114,14.12,0
27/09/2016 20:00,3200,20.43,21.14,19.57,82.1,84.8,78.54,1.072,146.9,2.02,0.02,0,875,0,0,0
27/09/2016 21:00,3201,19.65,19.98,19.37,84.6,86.7,80.6,2.302,284.2,4.32,0.4,0,876,0,0,0
27/09/2016 22:00,3202,19.66,19.89,19.41,84.3,85.5,82.7,1.99,282.6,3.52,0.17,0,877,0,0,0
27/09/2016 23:00,3203,19.66,19.82,19.55,83.2,84.4,81.7,0.763,319.1,2.88,0.01,0,877,0,0,0
28/09/2016 00:00,3204,19.73,19.89,19.55,85.1,85.8,84.1,0.424,48.74,1.28,0.02,0,877,0,0,0
28/09/2016 01:00,3205,19.53,19.92,19.11,86.4,88.5,82.4,1.18,193.9,3,0.14,0,877,0,0,0
28/09/2016 02:00,3206,19.33,19.48,19.11,87.3,88.3,86.7,0.412,150.1,1.61,0.02,0,876,0,0,0
28/09/2016 03:00,3207,19.35,19.58,19.17,87.7,88.2,87,0.424,76.22,1.09,0.04,0,876,0,0,0
28/09/2016 04:00,3208,19.4,19.58,19.11,88.3,88.7,87.9,0.443,257.9,1.19,0.01,0,876,0,0,0
28/09/2016 05:00,3209,19.25,19.41,19.07,88.5,89.3,87.9,0.652,154.3,1.56,0.04,0,876,0,0,0
28/09/2016 06:00,3210,18.99,19.24,18.73,89.6,90,89.1,1.132,200.2,1.95,0.17,0,876,0,0,0
28/09/2016 07:00,3211,18.9,19.04,18.73,89,89.9,88.5,0.96,285.7,2.22,0.11,0,877,6.487,26.9,0
28/09/2016 08:00,3212,19.5,20.67,18.87,86.8,88.6,81.8,0.507,7.719,1.3,0.01,0,877,86.6,169.9,27.13
28/09/2016 09:00,3213,21.11,21.75,20.4,78.23,83,75.09,0.809,224.1,2.35,0.01,0,878,321.8,670.3,170.6
28/09/2016 10:00,3214,22.19,22.83,21.44,73.9,77.67,70.42,1.536,182.5,3.86,0.02,0,878,592.5,1067,354.4
28/09/2016 11:00,3215,23.29,24.05,22.41,67.42,74.02,60.44,1.852,203.8,4.22,0.1,0,878,770.5,1341,376.9
28/09/2016 12:00,3216,24.07,24.68,23.23,63.85,68.91,59.27,2.452,197.5,5.24,0.44,0,878,986,1395,405.8
28/09/2016 13:00,3217,24.68,25.57,24.04,58.24,65.4,53.9,2.941,188,6.3,0.25,0,877,1038,1254,369.1
28/09/2016 14:00,3218,26,26.99,25.15,52.86,58.66,47.87,2.038,190,5.74,0.23,0,876,859,1404,324.6
28/09/2016 15:00,3219,25.71,27.56,23.08,53.57,64.64,46.91,2.704,11.14,8.67,0.11,0,876,461.9,948,108.9
28/09/2016 16:00,3220,21.57,23.15,20.81,77.5,85.1,60.8,1.457,52.61,5.69,0.05,0,875,102.8,399.3,58.72
28/09/2016 17:00,3221,21.7,22.53,21.06,80.4,83.2,75.5,1.267,8.44,3.42,0.03,0,875,84.9,105.1,63.88
28/09/2016 18:00,3222,22.42,22.73,22.05,77.29,81.3,74.64,1.032,13,2.32,0.18,0,876,40.15,103.3,15.47
28/09/2016 19:00,3223,21.65,22.42,20.93,78.52,82.1,75.22,2.348,247,4.97,0.63,0,877,3.082,15.47,0
28/09/2016 20:00,3224,20.65,21.04,20.12,81.5,84.6,77.45,1.034,164.5,2.43,0.03,0,877,0,0,0
28/09/2016 21:00,3225,20.21,20.56,19.95,85.1,86.4,83.9,0.989,118.1,1.81,0.17,0,878,0,0,0
28/09/2016 22:00,3226,20.51,20.7,20.19,85.3,86.1,83.9,0.96,74.42,1.7,0.17,0,879,0,0,0
28/09/2016 23:00,3227,20.22,20.43,19.95,86.3,87.3,85,1.211,25.31,2.8,0.3,0,880,0,0,0
29/09/2016 00:00,3228,20.15,20.36,19.95,86.7,87.2,86.2,1.001,318.1,1.92,0.27,0,879,0,0,0
29/09/2016 01:00,3229,20.01,20.19,19.85,86.9,87.5,86.3,0.588,284.5,1.38,0.05,0,878,0,0,0
29/09/2016 02:00,3230,19.7,20.12,19.35,86.7,88.7,85.7,0.569,359.5,1,0.05,0,878,0,0,0
29/09/2016 03:00,3231,19.36,19.55,19.18,89.5,89.9,88.7,0.589,170.3,1.2,0.05,0,878,0,0,0
29/09/2016 04:00,3232,19.27,19.51,19.04,89.7,90.3,89.2,0.971,136.7,1.99,0.04,0,878,0,0,0
29/09/2016 05:00,3233,19.15,19.31,19,90.2,90.4,89.7,1.069,43.4,2.01,0.04,0,878,0.004,0.224,0
29/09/2016 06:00,3234,19.02,19.34,18.74,86.2,89.8,84.2,1.267,2.875,3.94,0.02,0,879,0,0,0
29/09/2016 07:00,3235,18.44,18.91,17.99,87.9,88.5,86.3,1.333,294.9,3.58,0.21,0,879,13.88,59.64,0
29/09/2016 08:00,3236,19.38,21.39,18.06,82.7,88.2,71.74,0.989,33.7,2.31,0.01,0,880,210.1,359.1,47.53
29/09/2016 09:00,3237,21.73,22.25,21.29,72.34,75.2,69.52,1.186,157,2.45,0.03,0,880,506.5,654.2,359.8
29/09/2016 10:00,3238,22.56,23.43,21.61,71.08,75.76,63.57,1.665,179.9,4,0.25,0,881,740.7,955,345.1
29/09/2016 11:00,3239,22.87,23.98,22.41,68.21,72.96,60.34,2.353,207.1,4.64,0.05,0,881,867,1089,304.8
29/09/2016 12:00,3240,24.07,24.99,23.59,61.25,65.19,57.72,2.306,191.7,5.19,0.14,0.1,880,899,1216,377.4
29/09/2016 13:00,3241,25.1,26.11,23.76,56.58,63.63,52.09,2.33,204.1,5.17,0.13,0,879,1049,1226,420.6
29/09/2016 14:00,3242,25.86,26.81,25.15,54.43,58.31,51.2,2.393,248,5.61,0.09,0,878,834,1104,289.7
29/09/2016 15:00,3243,26.49,27.26,25.59,50.85,55.08,47.49,2.449,207.6,4.87,0.25,0,877,855,987,408
29/09/2016 16:00,3244,27.18,27.83,26.51,47.84,51.68,45.08,2.359,226.4,4.64,0.15,0,877,635.9,762.4,457.7
29/09/2016 17:00,3245,26.9,28.14,26,48.97,51.34,45.62,2.262,219.5,4.84,0.32,0,877,367,658.6,23.08
29/09/2016 18:00,3246,24.54,26.2,18.77,56.4,75.82,49.57,3.925,301.4,16.28,0.35,0,878,10.17,22.63,1.793
29/09/2016 19:00,3247,17.98,18.87,17.28,82.3,86.8,71.57,4.18,353.3,14.79,1.29,0.5,879,0.763,11.88,0
29/09/2016 20:00,3248,19.21,19.69,18.74,81.7,84,79.74,2.358,348.2,5.46,0.12,0,878,0,0,0
29/09/2016 21:00,3249,19.75,20.06,19.38,80.6,83.9,78.18,1.77,18.2,5.47,0.23,0,879,0.001,0.224,0
29/09/2016 22:00,3250,20.05,20.37,19.72,81.2,84.3,77.93,0.74,326,2.07,0.01,0.1,879,0.12,0.448,0
29/09/2016 23:00,3251,19.86,20.43,19.55,84.2,85.8,80.8,0.703,52.68,1.48,0.01,0,880,0,0,0
30/09/2016 00:00,3252,19.6,19.89,19.21,83,85.3,81.1,1.286,330.2,2.53,0.15,0,880,0.15,0.448,0
30/09/2016 01:00,3253,19.64,19.96,19.34,81.9,83.5,79.87,2.549,344.1,3.6,1.28,0,879,0.179,0.448,0
30/09/2016 02:00,3254,19.97,20.36,19.72,81.9,84.3,76.57,1.685,7.166,3.09,0.15,0,879,0.029,0.448,0
30/09/2016 03:00,3255,20.25,21.04,19.71,79.51,83.1,73.53,1.389,4.798,2.59,0.25,0,879,0.04,0.448,0
30/09/2016 04:00,3256,20.13,20.66,19.78,78.54,81.3,73.84,1.08,324.4,2.01,0.34,0,879,0.003,0.224,0
30/09/2016 05:00,3257,19.69,20.49,19,79.49,84.9,73.6,1.128,335.5,2.41,0.05,0,879,0,0,0
30/09/2016 06:00,3258,18.81,19.32,18.2,81.2,83.2,77.51,1.333,344.3,2.32,0.4,0,879,0,0,0
30/09/2016 07:00,3259,18.17,18.98,17.72,82.2,84.7,77.13,1.083,330.5,2.03,0.11,0,879,20.98,82.3,0
30/09/2016 08:00,3260,20,21.53,18.44,75.74,81.6,67.52,0.777,66.01,1.93,0.18,0,880,210.6,339.2,82.7
30/09/2016 09:00,3261,22.26,23.61,20.91,65.83,73.78,54.87,0.993,115,2.38,0.08,0,881,477,611.8,339.6
30/09/2016 10:00,3262,23.42,24.56,22.12,55.35,61.33,50.71,1.381,156.9,3.21,0.03,0,880,734.6,846,433
30/09/2016 11:00,3263,23.56,24.11,22.96,57.23,60.64,52.41,2.361,203.1,5.55,0.21,0,880,861,1012,237.3
30/09/2016 12:00,3264,24.33,24.89,23.6,54.36,58.7,50.46,2.44,179.6,5.05,0.3,0,880,1030,1060,999
30/09/2016 13:00,3265,25.55,26.44,24.68,51.29,57.4,47.02,2.207,230.1,5.23,0.18,0,879,1018,1089,295.8
30/09/2016 14:00,3266,26.5,27.67,25.56,47.85,51.78,44.16,2.065,238.5,4.47,0.04,0,878,942,995,882
30/09/2016 15:00,3267,27.07,27.63,26.2,45.89,52.29,40.72,2.42,192,4.88,0.25,0,876,822,892,736.8
30/09/2016 16:00,3268,27.21,27.8,26.68,42.87,46.37,37.22,2.68,200,5.14,0.33,0,876,621,736.4,505
30/09/2016 17:00,3269,27.12,28.14,26.54,44.91,47.66,41.16,2.174,201.7,4.29,0.14,0,875,345.8,504.3,172.5
30/09/2016 18:00,3270,26.49,26.72,26.29,45.38,47.87,43.01,1.775,172.5,3.23,0.54,0,876,120,222.1,8.07
30/09/2016 19:00,3271,22.14,26.39,19.94,66.43,77.43,44.14,4.18,18.86,8.51,0.99,0,877,2.217,8.52,0
30/09/2016 20:00,3272,20.29,20.53,20.07,78.41,80.3,74.4,3.014,25.96,5.37,0.79,0,878,0,0,0
30/09/2016 21:00,3273,20.54,20.87,20.15,73.62,78.26,70.47,3.318,15.7,7.54,0.96,0,878,0,0,0
30/09/2016 22:00,3274,20.83,21.34,20.53,72.78,75.95,70.06,2.312,305.3,4.75,0.3,0,878,0,0,0
30/09/2016 23:00,3275,19.96,20.56,19.51,75.04,78.3,72.03,2.903,284.6,5.22,0.96,0,879,0,0,0
01/10/2016 00:00,3276,19.81,20.02,19.61,77.58,79.43,74.42,1.279,95.7,3.29,0.14,0,878,0,0,0
01/10/2016 01:00,3277,19.61,20.03,19.21,79.71,82.5,77.35,0.802,5.477,1.77,0.04,0,878,0,0,0
01/10/2016 02:00,3278,19.54,20.06,19.28,81.3,83.7,79.26,0.724,19.44,2.19,0.03,0,878,0,0,0
01/10/2016 03:00,3279,19.91,20.16,19.25,76.27,83.8,73.57,1.699,22.99,3.68,0.5,0,878,0,0,0
01/10/2016 04:00,3280,19.86,20.16,19.64,76.62,78.4,74.08,1.391,341.4,2.62,0.49,0,877,0,0,0
01/10/2016 05:00,3281,19.78,20.12,19.51,78.45,81.2,76.36,0.841,303.7,1.51,0.1,0,877,0,0,0
01/10/2016 06:00,3282,19.26,19.58,19.01,78.55,82.6,77.01,0.687,321.6,1.2,0.14,0,878,0,0,0
01/10/2016 07:00,3283,19.27,19.66,19.01,82.4,83.6,80.3,0.29,7.085,0.99,0.01,0,878,12.38,41.7,0
01/10/2016 08:00,3284,20.03,21.62,19.35,80.9,83.8,73.74,0.539,13.22,1.14,0.02,0,878,140,395.4,41.92
01/10/2016 09:00,3285,22.21,23.04,21.58,68.74,73.7,63.92,1.15,146.3,2.63,0.09,0,879,485.3,598.8,379.1
01/10/2016 10:00,3286,23.39,23.77,22.86,57.48,64.43,48.32,1.344,175.3,2.87,0.06,0,879,719.4,843,288.6
01/10/2016 11:00,3287,24.35,25.14,23.57,51.8,55.15,46.49,1.714,203.7,4.12,0.1,0,879,930,1012,844
01/10/2016 12:00,3288,25.01,25.94,24.17,51.97,56.14,47.06,2.203,214.4,4.54,0.1,0,878,1038,1078,997
01/10/2016 13:00,3289,25.51,26.3,24.95,50.75,54.23,46.91,2.608,201.2,5.57,0.24,0,877,1057,1129,286.3
01/10/2016 14:00,3290,26.36,27.39,25.52,48.95,52.94,45.11,2.402,198.7,5.59,0.1,0,876,917,1107,242.9
01/10/2016 15:00,3291,25.99,27.05,25.16,49.52,52.57,44.84,2.103,207.6,4.21,0.19,0,875,291.5,1080,78.2
01/10/2016 16:00,3292,24.42,25.23,23.71,56.26,61.05,50.26,3.055,311.6,5.33,0.68,0,874,226.8,509.8,78.21
01/10/2016 17:00,3293,25.48,26.36,24.25,53.67,60.3,47.44,2.052,306.1,5.59,0.45,0,874,321.2,518.3,127.1
01/10/2016 18:00,3294,24.55,25.88,23.77,56.3,60.13,50.64,2.574,312.5,4.11,1.08,0,874,80.2,126.8,19.5
01/10/2016 19:00,3295,23.53,24.18,22.9,61.75,66.51,56.46,1.855,338.2,3,0.53,0,875,3.144,19.05,0
01/10/2016 20:00,3296,23.38,23.85,22.53,58.73,65.01,52.89,2.792,21.3,6.6,0.89,0,876,0.002,0.224,0
01/10/2016 21:00,3297,21.13,22.53,20.04,69.67,76.05,63.44,2.719,2.657,6.5,0.43,0,877,0.023,0.224,0
01/10/2016 22:00,3298,20.47,20.66,20.15,75.23,77,72.44,1.254,41.96,3.4,0.1,0,878,0,0,0
01/10/2016 23:00,3299,19.97,20.77,19.34,77.71,82.1,74.18,1.488,282.7,3.12,0.02,0,878,0,0,0
02/10/2016 00:00,3300,19.42,19.85,19.14,77.63,80.5,74.8,2.689,297.1,4.58,0.83,0,878,0,0,0
02/10/2016 01:00,3301,19.42,19.75,19.14,80.3,83.2,74.57,1.126,18.56,3.58,0.05,0,878,0,0,0
02/10/2016 02:00,3302,19.14,19.55,18.7,83.5,85.4,81.3,1.043,331.7,2.12,0.11,0,877,0,0,0
02/10/2016 03:00,3303,18.59,18.95,18.27,84.4,86.1,81.7,1.627,349.4,2.72,0.42,0,877,0,0,0
